candle_end_time,open,high,low,close,amount,info
2010-10-25,1018.080,1043.090,1018.080,1039.050,2729464.000,
2010-10-26,1041.530,1041.910,1020.940,1036.010,2967923.000,
2010-10-27,1034.860,1048.560,1028.700,1030.590,2443831.000,
2010-10-28,1024.700,1038.620,1023.490,1038.620,2269392.000,
2010-10-29,1042.400,1069.750,1042.400,1064.520,3097404.000,
2010-11-01,1071.630,1113.620,1071.630,1107.520,3754825.000,
2010-11-02,1108.090,1108.090,1074.580,1075.150,3292637.000,
2010-11-03,1063.200,1063.200,1040.550,1040.620,2224595.000,
2010-11-04,1041.420,1057.710,1037.240,1057.710,1759113.000,
2010-11-05,1067.870,1072.220,1058.260,1072.220,2237335.000,
2010-11-08,1077.500,1107.060,1077.500,1107.060,2579173.000,
2010-11-09,1110.430,1117.520,1102.010,1115.650,2622116.000,
2010-11-10,1115.740,1147.480,1113.750,1141.580,2974084.000,
2010-11-11,1137.080,1163.700,1132.360,1132.720,3180996.000,
2010-11-12,1126.850,1140.630,1080.270,1082.240,3612339.000,
2010-11-15,1087.810,1148.540,1086.520,1148.540,2981080.000,
2010-11-16,1154.410,1175.310,1111.500,1126.180,3964587.000,
2010-11-17,1115.120,1132.860,1080.930,1085.350,2829795.000,
2010-11-18,1090.140,1102.840,1077.060,1102.840,2238790.000,
2010-11-19,1106.750,1153.170,1105.590,1153.170,3233615.000,
2010-11-22,1153.260,1194.200,1151.760,1174.940,4025388.000,
2010-11-23,1172.060,1183.840,1148.810,1183.500,2898766.000,
2010-11-24,1176.420,1208.450,1174.680,1208.450,2869098.000,
2010-11-25,1212.770,1215.740,1177.830,1186.360,2832584.000,
2010-11-26,1184.800,1200.500,1179.280,1196.020,2350441.000,
2010-11-29,1195.310,1221.740,1193.410,1220.110,2685259.000,
2010-11-30,1219.080,1219.120,1146.970,1181.500,3163257.000,
2010-12-01,1176.610,1182.570,1169.890,1177.180,1612221.000,
2010-12-02,1187.100,1192.800,1177.810,1177.840,1767132.000,
2010-12-03,1177.170,1178.670,1148.090,1157.940,1702613.000,
2010-12-06,1157.720,1159.300,1124.940,1134.380,1562358.000,
2010-12-07,1132.330,1162.580,1123.760,1161.690,1280460.000,
2010-12-08,1160.920,1176.420,1158.100,1160.240,1345852.000,
2010-12-09,1158.820,1160.910,1144.180,1144.530,1806955.000,
2010-12-10,1139.830,1167.680,1136.330,1166.800,1569302.000,
2010-12-13,1175.510,1210.750,1175.510,1209.270,2301380.000,
2010-12-14,1211.460,1219.710,1204.660,1218.520,2047676.000,
2010-12-15,1217.810,1224.050,1209.290,1211.800,2319263.000,
2010-12-16,1209.620,1233.620,1209.340,1225.030,2127810.000,
2010-12-17,1222.930,1233.390,1222.930,1232.980,2059515.000,
2010-12-20,1235.670,1239.600,1180.530,1212.340,2702385.000,
2010-12-21,1212.090,1222.300,1204.480,1215.020,1885949.000,
2010-12-22,1214.770,1215.790,1199.680,1201.650,2109499.000,
2010-12-23,1198.740,1200.760,1175.860,1176.360,1877144.000,
2010-12-24,1170.690,1170.690,1140.130,1144.500,1630336.000,
2010-12-27,1145.700,1154.530,1100.520,1105.300,1567896.000,
2010-12-28,1098.940,1099.180,1080.400,1091.480,1439567.000,
2010-12-29,1091.820,1113.310,1091.820,1113.310,1615975.000,
2010-12-30,1113.560,1122.410,1106.430,1117.210,1409447.000,
2010-12-31,1117.360,1138.470,1117.360,1137.660,1391123.000,
2011-01-04,1142.170,1155.520,1140.040,1155.110,1695881.000,
2011-01-05,1153.910,1159.120,1146.380,1155.350,1683527.000,
2011-01-06,1153.630,1159.410,1134.090,1134.790,1559129.000,
2011-01-07,1132.730,1139.780,1119.610,1126.520,1974030.000,
2011-01-10,1124.340,1124.340,1089.060,1093.770,1591818.000,
2011-01-11,1089.990,1089.990,1068.400,1078.360,1376431.000,
2011-01-12,1083.120,1095.520,1071.090,1089.670,1234470.000,
2011-01-13,1094.830,1097.100,1089.670,1093.860,1776971.000,
2011-01-14,1092.090,1092.090,1065.750,1067.420,1534370.000,
2011-01-17,1066.440,1066.990,1025.660,1028.160,1701014.000,
2011-01-18,1021.840,1029.860,1014.630,1025.720,1018064.000,
2011-01-19,1025.930,1048.600,1023.150,1048.540,1178339.000,
2011-01-20,1047.770,1051.520,1020.290,1020.390,1442281.000,
2011-01-21,1014.720,1033.520,1013.270,1024.510,1254321.000,
2011-01-24,1024.790,1029.330,994.260,994.970,1315743.000,
2011-01-25,992.570,992.570,968.320,979.000,1421063.000,
2011-01-26,978.070,995.780,977.850,995.740,1161020.000,
2011-01-27,991.060,1015.050,984.790,1013.020,1186127.000,
2011-01-28,1013.640,1023.630,1011.300,1020.940,998536.000,
2011-01-31,1021.630,1030.190,1014.400,1029.120,1211559.000,
2011-02-01,1029.670,1034.140,1026.900,1032.600,1447715.000,
2011-02-09,1026.450,1037.840,1021.790,1025.150,1287175.000,
2011-02-10,1026.250,1063.950,1024.710,1063.950,1833971.000,
2011-02-11,1067.190,1075.590,1065.150,1071.580,1858216.000,
2011-02-14,1072.310,1087.310,1072.310,1086.560,2085430.000,
2011-02-15,1086.800,1097.560,1082.270,1087.720,2692483.000,
2011-02-16,1086.770,1107.240,1083.850,1107.240,2430058.000,
2011-02-17,1108.630,1116.960,1103.890,1115.330,2407534.000,
2011-02-18,1114.450,1114.690,1098.580,1100.460,2314419.000,
2011-02-21,1096.170,1117.670,1094.430,1117.670,2338857.000,
2011-02-22,1118.610,1122.180,1087.010,1088.270,3202336.000,
2011-02-23,1088.080,1117.290,1087.860,1114.050,2313215.000,
2011-02-24,1112.430,1112.720,1094.620,1101.950,13193.000,
2011-02-25,1098.110,1098.730,1085.800,1095.100,1966280.000,
2011-02-28,1096.340,1099.780,1087.590,1099.780,1903786.000,
2011-03-01,1100.810,1102.550,1091.980,1098.000,2101515.000,
2011-03-02,1094.970,1096.090,1077.650,1088.900,1797659.000,
2011-03-03,1088.890,1091.890,1062.370,1064.310,1799709.000,
2011-03-04,1063.430,1071.860,1056.560,1071.860,1471274.000,
2011-03-07,1073.930,1078.110,1069.930,1078.110,1770028.000,
2011-03-08,1079.530,1085.310,1074.100,1084.820,2526986.000,
2011-03-09,1084.700,1087.300,1075.460,1087.300,2453239.000,
2011-03-10,1088.340,1103.540,1087.560,1093.900,2564247.000,
2011-03-11,1090.210,1113.010,1088.650,1101.760,2755355.000,
2011-03-14,1099.320,1107.540,1095.900,1107.540,2543075.000,
2011-03-15,1108.200,1108.200,1078.230,1094.950,2786249.000,
2011-03-16,1094.120,1102.670,1094.120,1102.210,2621254.000,
2011-03-17,1096.220,1096.220,1074.870,1078.370,2579187.000,
2011-03-18,1081.600,1088.310,1079.560,1083.600,1714087.000,
2011-03-21,1083.150,1084.550,1068.310,1070.600,1675007.000,
2011-03-22,1072.390,1074.080,1057.860,1067.290,1846559.000,
2011-03-23,1066.170,1076.560,1064.590,1076.560,1762140.000,
2011-03-24,1078.020,1081.590,1074.040,1077.990,1872127.000,
2011-03-25,1077.340,1078.020,1069.380,1072.340,1977720.000,
2011-03-28,1072.890,1074.410,1051.020,1052.110,2287752.000,
2011-03-29,1050.290,1050.290,1017.880,1019.040,2763171.000,
2011-03-30,1017.160,1019.170,1004.380,1006.370,1944158.000,
2011-03-31,1006.720,1019.320,1005.370,1008.300,1590416.000,
2011-04-01,1006.040,1015.080,1002.860,1015.080,1294019.000,
2011-04-06,1011.680,1011.820,992.310,994.260,1541654.000,
2011-04-07,993.380,1004.410,992.430,1004.410,1773952.000,
2011-04-08,1004.140,1019.140,1002.380,1019.140,1569267.000,
2011-04-11,1021.300,1022.560,1002.430,1002.800,1710574.000,
2011-04-12,1000.770,1007.250,997.750,1000.160,1354872.000,
2011-04-13,999.530,1020.750,998.520,1020.750,1508995.000,
2011-04-14,1021.100,1021.460,1013.990,1016.620,1412610.000,
2011-04-15,1015.970,1016.150,1002.640,1010.060,1777145.000,
2011-04-18,1008.480,1010.660,1000.180,1003.260,1524246.000,
2011-04-19,1000.880,1000.880,986.900,994.300,1759370.000,
2011-04-20,993.940,1009.500,991.880,1008.180,1687702.000,
2011-04-21,1007.980,1017.700,1006.910,1010.560,2388192.000,
2011-04-22,1008.170,1008.300,1000.920,1004.650,1893595.000,
2011-04-25,1001.080,1001.080,974.980,975.170,1990286.000,
2011-04-26,970.960,973.560,954.980,958.290,1969918.000,
2011-04-27,956.770,961.640,936.990,942.540,1827124.000,
2011-04-28,941.200,944.700,903.030,904.150,1934849.000,
2011-04-29,901.160,912.720,897.200,912.720,1317671.000,
2011-05-03,911.790,923.060,907.280,922.070,1226499.000,
2011-05-04,919.670,919.670,901.920,903.980,1270601.000,
2011-05-05,901.470,919.600,900.350,914.590,1473808.000,
2011-05-06,910.140,920.770,904.740,918.280,1334006.000,
2011-05-09,920.120,935.900,920.120,931.770,1557071.000,
2011-05-10,932.880,933.240,925.040,931.210,1267213.000,
2011-05-11,931.510,933.280,923.260,929.950,1596040.000,
2011-05-12,927.150,927.150,909.140,909.260,1646752.000,
2011-05-13,909.240,912.610,897.800,909.770,1544289.000,
2011-05-16,911.340,916.020,906.080,906.340,1332883.000,
2011-05-17,903.980,904.480,890.360,895.150,1624413.000,
2011-05-18,891.990,894.890,888.170,890.790,1744464.000,
2011-05-19,891.480,895.540,883.870,884.890,1448972.000,
2011-05-20,884.060,884.330,873.870,875.430,1416626.000,
2011-05-23,873.310,873.590,840.650,840.900,2047422.000,
2011-05-24,836.790,876.600,828.500,870.940,2782844.000,
2011-05-25,867.680,867.680,842.120,842.350,2176375.000,
2011-05-26,843.620,852.980,830.640,830.920,1741445.000,
2011-05-27,830.600,835.870,819.870,822.940,1849514.000,
2011-05-30,819.870,844.970,816.390,834.320,2335782.000,
2011-05-31,836.350,846.320,828.660,846.320,2499466.000,
2011-06-01,846.480,852.660,843.290,851.170,2358778.000,
2011-06-02,841.520,841.520,823.100,833.740,2095702.000,
2011-06-03,833.440,849.730,832.530,847.540,1958064.000,
2011-06-07,845.250,848.220,842.460,847.710,1598940.000,
2011-06-08,846.670,846.920,836.990,844.980,2043436.000,
2011-06-09,843.580,843.580,828.020,828.020,2017611.000,
2011-06-10,825.550,826.540,811.090,824.030,1785816.000,
2011-06-13,820.240,833.250,811.390,829.360,1614046.000,
2011-06-14,829.510,840.690,829.270,838.470,1703028.000,
2011-06-15,837.530,840.530,826.940,827.530,2073052.000,
2011-06-16,822.370,822.550,809.930,810.710,1731523.000,
2011-06-17,809.160,813.210,801.300,802.640,1428628.000,
2011-06-20,800.620,800.620,787.570,791.760,1477888.000,
2011-06-21,791.990,796.850,786.330,795.610,1508401.000,
2011-06-22,797.420,798.240,788.560,791.510,1847725.000,
2011-06-23,790.700,815.780,783.860,814.440,3043269.000,
2011-06-24,812.300,835.300,810.580,832.320,3506956.000,
2011-06-27,832.620,850.390,832.620,843.860,3397416.000,
2011-06-28,843.980,844.960,836.940,844.180,2329661.000,
2011-06-29,844.850,850.360,836.380,836.380,2870804.000,
2011-06-30,834.820,846.880,834.820,845.920,2412281.000,
2011-07-01,847.540,862.340,847.540,855.270,3052681.000,
2011-07-04,856.500,876.170,856.500,876.170,3605971.000,
2011-07-05,877.520,885.780,876.900,883.420,3429034.000,
2011-07-06,881.600,894.280,877.820,894.280,4005587.000,
2011-07-07,893.600,911.870,891.730,899.800,4980368.000,
2011-07-08,899.470,902.050,888.220,894.910,3350704.000,
2011-07-11,894.070,903.900,889.820,903.310,3138543.000,
2011-07-12,895.490,898.980,888.580,891.520,4134161.000,
2011-07-13,890.300,913.090,890.300,913.090,3773358.000,
2011-07-14,913.490,932.780,913.490,932.780,5124319.000,
2011-07-15,935.540,951.400,933.490,951.140,6429022.000,
2011-07-18,952.030,959.270,944.100,946.120,4886468.000,
2011-07-19,940.420,940.420,924.090,927.300,4242889.000,
2011-07-20,932.210,937.750,920.220,930.830,3652248.000,
2011-07-21,930.260,930.890,915.370,915.370,3321787.000,
2011-07-22,917.630,929.930,917.630,923.990,3272156.000,
2011-07-25,920.850,920.850,884.100,887.060,4313444.000,
2011-07-26,884.020,892.540,878.160,892.540,2911907.000,
2011-07-27,890.030,917.160,883.970,915.550,3884076.000,
2011-07-28,907.250,920.030,902.500,919.400,3749075.000,
2011-07-29,919.530,924.840,910.240,913.280,3734791.000,
2011-08-01,911.940,931.370,910.980,927.380,3717874.000,
2011-08-02,923.090,932.120,905.010,932.120,4822299.000,
2011-08-03,922.810,951.590,918.640,945.510,6078198.000,
2011-08-04,944.830,950.030,935.410,937.470,4490789.000,
2011-08-05,905.160,926.620,899.320,919.180,4278637.000,
2011-08-08,908.080,913.320,859.160,877.440,4853829.000,
2011-08-09,849.000,884.840,835.280,878.760,4248659.000,
2011-08-10,891.220,901.860,889.860,891.750,4152964.000,
2011-08-11,873.120,915.490,870.290,915.490,4790986.000,
2011-08-12,920.290,932.780,920.290,926.300,4554967.000,
2011-08-15,928.980,946.800,928.980,942.480,4478420.000,
2011-08-16,942.950,944.870,929.790,933.140,4114517.000,
2011-08-17,932.010,941.450,926.020,936.160,4004712.000,
2011-08-18,934.580,935.110,915.260,915.680,3953249.000,
2011-08-19,895.650,912.420,891.800,912.420,4432501.000,
2011-08-22,913.600,925.390,907.860,910.610,4341367.000,
2011-08-23,912.350,936.420,912.350,936.420,5674449.000,
2011-08-24,940.420,954.230,939.280,940.200,6468434.000,
2011-08-25,942.640,943.720,927.360,942.940,5311157.000,
2011-08-26,940.530,954.720,937.970,952.810,5508088.000,
2011-08-29,951.550,959.670,947.720,954.030,5130036.000,
2011-08-30,957.290,960.150,933.820,934.180,4772780.000,
2011-08-31,931.790,936.100,911.820,921.490,3969353.000,
2011-09-01,921.970,930.190,913.160,917.750,3455754.000,
2011-09-02,916.070,918.590,902.480,909.850,3296039.000,
2011-09-05,902.370,902.370,883.460,883.870,3247565.000,
2011-09-06,876.710,884.610,869.810,874.740,3094362.000,
2011-09-07,877.870,899.610,877.780,899.610,3146188.000,
2011-09-08,903.250,909.880,891.520,891.930,3276209.000,
2011-09-09,889.470,895.840,877.530,881.580,2616606.000,
2011-09-13,870.040,870.040,858.910,861.920,2287849.000,
2011-09-14,864.080,877.040,855.340,876.950,2420365.000,
2011-09-15,877.930,885.710,875.670,875.860,2623923.000,
2011-09-16,878.560,883.100,873.550,874.880,2803521.000,
2011-09-19,871.880,871.880,854.640,854.710,2374811.000,
2011-09-20,850.970,861.180,846.030,856.810,2097516.000,
2011-09-21,856.800,881.560,854.290,881.030,3279914.000,
2011-09-22,876.250,879.100,852.920,852.920,3121393.000,
2011-09-23,840.170,848.270,833.770,843.480,2640321.000,
2011-09-26,842.000,848.820,826.830,829.350,2248383.000,
2011-09-27,833.640,839.190,822.840,830.880,2753487.000,
2011-09-28,834.030,838.330,814.340,817.520,2458248.000,
2011-09-29,813.260,813.260,791.050,791.890,2625983.000,
2011-09-30,792.760,796.480,781.790,791.130,1950389.000,
2011-10-10,792.970,796.860,786.840,790.040,1621991.000,
2011-10-11,806.700,812.450,778.050,786.150,2572308.000,
2011-10-12,783.430,817.020,773.920,816.140,3644532.000,
2011-10-13,816.530,835.630,814.630,833.020,4197492.000,
2011-10-14,830.480,833.030,819.980,830.200,3330833.000,
2011-10-17,832.860,839.260,826.810,832.290,3697721.000,
2011-10-18,826.530,828.170,806.000,806.600,3930548.000,
2011-10-19,807.210,813.950,798.800,804.440,3006662.000,
2011-10-20,801.030,801.030,771.150,778.950,3368182.000,
2011-10-21,777.030,779.460,760.160,763.290,2590864.000,
2011-10-24,761.430,772.960,741.330,772.410,3335606.000,
2011-10-25,770.840,799.100,769.280,797.860,4508874.000,
2011-10-26,794.290,820.810,791.000,811.130,6050439.000,
2011-10-27,810.720,821.290,807.120,810.920,5078367.000,
2011-10-28,820.420,833.730,813.930,833.420,5755198.000,
2011-10-31,834.300,852.800,831.500,852.800,6252855.000,
2011-11-01,843.800,855.350,840.050,853.360,6301051.000,
2011-11-02,837.070,881.050,833.900,881.050,8516045.000,
2011-11-03,885.870,898.310,877.660,877.660,9918096.000,
2011-11-04,881.620,887.670,876.440,882.250,6660408.000,
2011-11-07,880.150,889.340,876.540,878.760,5225319.000,
2011-11-08,878.450,879.900,861.380,862.360,5445643.000,
2011-11-09,866.910,891.120,860.750,891.120,6883980.000,
2011-11-10,881.690,911.730,878.990,895.270,10350637.000,
2011-11-11,893.720,901.800,885.590,891.190,7667414.000,
2011-11-14,899.110,917.270,899.110,915.980,8111971.000,
2011-11-15,916.620,922.810,912.810,920.970,7390361.000,
2011-11-16,921.300,922.070,888.880,893.510,7071703.000,
2011-11-17,893.790,911.900,890.820,898.340,6529090.000,
2011-11-18,892.630,892.740,868.260,869.190,6104312.000,
2011-11-21,866.980,868.310,849.560,863.130,4658928.000,
2011-11-22,856.200,868.480,852.040,868.430,4089330.000,
2011-11-23,868.780,874.300,863.060,864.810,4401077.000,
2011-11-24,856.670,874.920,852.000,868.140,4339727.000,
2011-11-25,866.990,874.470,860.630,863.490,4199906.000,
2011-11-28,864.380,871.280,858.460,866.840,3976936.000,
2011-11-29,872.200,880.310,866.740,880.310,4643474.000,
2011-11-30,878.680,878.680,824.950,838.110,5836484.000,
2011-12-01,861.540,872.340,852.870,852.870,5721672.000,
2011-12-02,849.180,849.180,825.080,828.970,3980349.000,
2011-12-05,825.600,826.090,790.290,791.390,3384285.000,
2011-12-06,788.430,801.930,783.280,798.100,3163314.000,
2011-12-07,797.180,806.420,794.360,802.620,3027376.000,
2011-12-08,799.480,819.970,788.620,809.430,4313035.000,
2011-12-09,802.130,812.170,796.190,798.840,3100104.000,
2011-12-12,798.810,803.740,789.790,790.790,2535366.000,
2011-12-13,787.080,787.080,765.830,769.550,1912966.000,
2011-12-14,766.180,773.770,756.960,757.040,2645468.000,
2011-12-15,751.550,756.810,743.270,751.390,2401145.000,
2011-12-16,745.520,778.780,745.520,778.780,4329477.000,
2011-12-19,774.650,793.440,767.070,793.440,5077001.000,
2011-12-20,791.820,799.660,780.920,781.420,4050591.000,
2011-12-21,786.980,791.230,760.920,761.340,3864116.000,
2011-12-22,754.480,767.320,727.740,757.900,4661591.000,
2011-12-23,754.890,770.380,750.960,761.440,3634598.000,
2011-12-26,760.670,769.920,751.610,753.050,2920371.000,
2011-12-27,749.610,749.920,725.110,727.170,3309758.000,
2011-12-28,721.840,721.840,700.110,717.550,3184213.000,
2011-12-29,714.580,722.200,710.650,716.550,2826756.000,
2011-12-30,718.030,730.530,718.030,729.500,3107814.000,
2012-01-04,734.740,737.910,707.110,707.110,3199979.000,
2012-01-05,700.320,701.040,665.410,666.910,4016076.000,
2012-01-06,662.650,672.130,645.800,669.020,3237513.000,
2012-01-09,667.850,692.420,657.180,692.420,4139809.000,
2012-01-10,691.650,718.290,690.500,716.450,5745642.000,
2012-01-11,715.040,728.660,710.530,717.940,4991163.000,
2012-01-12,715.820,724.080,708.670,709.890,3943702.000,
2012-01-13,709.050,709.630,665.260,666.080,4993608.000,
2012-01-16,657.800,657.800,633.310,633.910,3313455.000,
2012-01-17,630.780,664.700,623.640,662.690,4536489.000,
2012-01-18,662.940,665.600,621.670,624.910,4788498.000,
2012-01-19,621.650,637.020,612.280,632.800,4378062.000,
2012-01-20,634.830,648.140,634.570,646.380,3794610.000,
2012-01-30,649.420,660.060,644.880,651.250,3696327.000,
2012-01-31,649.370,650.490,637.430,648.680,3122930.000,
2012-02-01,647.490,663.270,644.580,650.780,3643957.000,
2012-02-02,652.060,665.400,652.060,665.400,3948430.000,
2012-02-03,665.350,681.890,663.010,680.040,5084726.000,
2012-02-06,681.040,689.960,680.700,686.510,4913461.000,
2012-02-07,683.880,683.880,669.540,673.680,4022295.000,
2012-02-08,673.070,692.300,669.620,692.300,4690440.000,
2012-02-09,692.360,705.700,690.680,697.790,5973568.000,
2012-02-10,696.530,703.090,693.750,698.850,4682200.000,
2012-02-13,694.230,718.670,690.530,714.960,5579600.000,
2012-02-14,714.750,717.770,707.970,712.300,4136396.000,
2012-02-15,711.620,724.750,707.140,724.750,5543245.000,
2012-02-16,723.430,731.450,714.400,721.830,6034967.000,
2012-02-17,722.620,726.940,709.230,717.800,4661936.000,
2012-02-20,726.880,731.410,720.970,721.100,5648109.000,
2012-02-21,719.290,736.880,713.650,736.880,6682663.000,
2012-02-22,737.780,759.560,737.780,759.560,8969181.000,
2012-02-23,760.670,765.410,748.610,756.900,8406383.000,
2012-02-24,756.160,764.740,755.190,762.290,7390735.000,
2012-02-27,763.960,771.290,760.240,760.370,8006043.000,
2012-02-28,757.450,758.170,737.370,747.770,7978856.000,
2012-02-29,747.220,748.090,734.240,735.340,5904584.000,
2012-03-01,734.250,748.800,733.780,743.150,5005155.000,
2012-03-02,743.850,757.670,743.850,757.670,5487446.000,
2012-03-05,759.650,766.750,758.830,759.370,6271369.000,
2012-03-06,758.080,758.720,743.600,750.840,6023767.000,
2012-03-07,743.050,759.450,740.610,749.270,5943515.000,
2012-03-08,751.980,764.000,751.980,761.700,5558078.000,
2012-03-09,764.480,777.690,763.720,777.690,6901048.000,
2012-03-12,779.510,786.050,778.510,786.050,6946632.000,
2012-03-13,785.530,792.380,782.940,792.380,7151396.000,
2012-03-14,795.120,799.830,750.120,756.460,10995380.000,
2012-03-15,754.530,759.530,735.090,746.440,7483183.000,
2012-03-16,748.050,765.560,745.350,765.560,6549302.000,
2012-03-19,764.950,779.560,763.360,779.560,6515828.000,
2012-03-20,777.390,777.390,755.400,755.580,6107046.000,
2012-03-21,758.890,761.340,737.990,751.790,6039931.000,
2012-03-22,750.450,756.350,744.890,750.850,4550955.000,
2012-03-23,748.870,750.690,735.150,737.890,4480951.000,
2012-03-26,735.160,742.260,731.310,737.210,3642017.000,
2012-03-27,739.440,745.830,733.840,735.730,4024034.000,
2012-03-28,732.680,732.680,697.510,698.490,5442515.000,
2012-03-29,692.370,695.960,676.990,683.960,4575497.000,
2012-03-30,682.280,686.500,673.490,678.520,4235670.000,
2012-04-05,677.760,698.300,676.510,697.750,4398591.000,
