candle_end_time,open,high,low,close,amount,info
2007-09-19,5364.730,5374.110,5265.970,5294.820,98991000.000,
2007-09-20,5311.380,5368.670,5301.330,5364.070,97936500.000,
2007-09-21,5377.710,5384.630,5223.090,5332.010,104007000.000,
2007-09-24,5344.790,5399.190,5268.160,5372.920,93811400.000,
2007-09-25,5380.580,5399.690,5286.630,5318.080,78473500.000,
2007-09-26,5301.420,5346.370,5204.130,5228.100,66942100.000,
2007-09-27,5231.200,5289.210,5202.920,5288.210,59004300.000,
2007-09-28,5336.610,5440.130,5336.610,5430.640,83887000.000,
2007-10-08,5543.810,5555.340,5460.850,5486.940,102708000.000,
2007-10-09,5476.120,5521.100,5424.670,5516.640,89076700.000,
2007-10-10,5534.870,5598.030,5484.660,5516.560,101978000.000,
2007-10-11,5524.070,5561.220,5472.170,5549.390,101535000.000,
2007-10-12,5563.000,5573.370,5260.920,5505.640,125246000.000,
2007-10-15,5525.710,5573.340,5443.060,5569.750,104928000.000,
2007-10-16,5594.640,5626.030,5552.800,5624.460,93337000.000,
2007-10-17,5612.890,5637.830,5553.600,5580.480,76828900.000,
2007-10-18,5570.730,5570.730,5378.250,5394.540,76057100.000,
2007-10-19,5425.590,5482.940,5350.590,5393.130,60643100.000,
2007-10-22,5330.550,5377.610,5250.800,5256.320,59223200.000,
2007-10-23,5252.760,5309.740,5149.440,5308.380,64858400.000,
2007-10-24,5329.680,5381.880,5312.820,5324.960,66977800.000,
2007-10-25,5288.250,5288.250,5035.400,5052.560,80919700.000,
2007-10-26,4998.210,5127.440,4973.920,5094.770,57456500.000,
2007-10-29,5125.820,5196.450,5125.620,5195.680,53314800.000,
2007-10-30,5215.650,5286.120,5159.200,5285.190,57907800.000,
2007-10-31,5345.040,5395.440,5293.290,5391.910,76639100.000,
2007-11-01,5403.550,5403.550,5301.170,5301.560,70005500.000,
2007-11-02,5218.950,5264.770,5153.070,5177.110,64914300.000,
2007-11-05,5145.720,5208.090,5071.740,5096.900,51166100.000,
2007-11-06,5075.150,5141.750,5050.580,5070.980,43478200.000,
2007-11-07,5097.100,5133.960,4984.940,5094.600,45728500.000,
2007-11-08,5069.680,5069.680,4854.060,4856.550,53270500.000,
2007-11-09,4810.370,4886.090,4731.890,4804.010,50513100.000,
2007-11-12,4694.750,4779.140,4580.590,4743.940,55671900.000,
2007-11-13,4784.640,4840.050,4649.270,4717.240,53587200.000,
2007-11-14,4782.600,4910.540,4711.370,4909.650,54722900.000,
2007-11-15,4896.000,4931.460,4837.100,4847.940,51005400.000,
2007-11-16,4777.400,4801.930,4707.360,4792.520,38856400.000,
2007-11-19,4802.510,4825.910,4771.480,4802.790,43516600.000,
2007-11-20,4776.330,4900.630,4740.590,4873.520,52625600.000,
2007-11-21,4889.460,4929.750,4799.880,4804.230,44311500.000,
2007-11-22,4718.990,4756.140,4576.190,4587.690,42035800.000,
2007-11-23,4551.060,4670.530,4530.640,4669.860,31571400.000,
2007-11-26,4737.990,4761.480,4612.980,4617.290,37658000.000,
2007-11-27,4580.740,4626.880,4536.730,4539.060,32882400.000,
2007-11-28,4551.430,4585.300,4457.130,4483.990,33965200.000,
2007-11-29,4536.800,4661.640,4471.360,4657.040,53272000.000,
2007-11-30,4657.120,4657.120,4549.800,4562.400,44895500.000,
2007-12-03,4542.840,4631.800,4521.020,4599.910,36308300.000,
2007-12-04,4611.730,4696.620,4611.730,4648.930,36611100.000,
2007-12-05,4648.750,4774.810,4635.630,4772.060,49468800.000,
2007-12-06,4789.730,4802.630,4738.160,4779.890,39605700.000,
2007-12-07,4787.620,4849.920,4785.440,4849.720,46329000.000,
2007-12-10,4775.530,4950.370,4759.250,4947.390,70537600.000,
2007-12-11,4972.040,4989.310,4896.130,4963.340,69688100.000,
2007-12-12,4935.940,4964.350,4875.040,4916.810,65492300.000,
2007-12-13,4894.440,4911.320,4734.090,4736.430,63403400.000,
2007-12-14,4683.060,4830.840,4659.010,4829.690,53035400.000,
2007-12-17,4831.350,4833.210,4736.100,4737.630,65968900.000,
2007-12-18,4710.750,4762.740,4681.270,4708.170,40822200.000,
2007-12-19,4750.260,4833.370,4744.090,4819.510,55658600.000,
2007-12-20,4838.660,4911.530,4811.780,4902.110,54872700.000,
2007-12-21,4882.230,4968.670,4880.780,4967.330,63452400.000,
2007-12-24,5005.630,5098.490,4997.710,5066.500,85165100.000,
2007-12-25,5076.280,5103.020,5042.100,5083.080,67530700.000,
2007-12-26,5097.930,5141.870,5071.280,5141.340,72291900.000,
2007-12-27,5162.870,5234.130,5144.070,5231.870,88046900.000,
2007-12-28,5243.030,5252.940,5191.480,5205.740,75165000.000,
2008-01-02,5217.930,5294.610,5167.080,5278.920,80014600.000,
2008-01-03,5276.880,5330.430,5235.420,5329.960,106633000.000,
2008-01-04,5338.830,5393.360,5322.530,5380.780,85055000.000,
2008-01-07,5377.210,5471.320,5354.620,5459.600,93889100.000,
2008-01-08,5477.040,5511.060,5364.550,5406.770,107372000.000,
2008-01-09,5385.360,5506.510,5370.600,5505.880,81620700.000,
2008-01-10,5523.280,5593.940,5500.490,5557.090,105080000.000,
2008-01-11,5570.730,5580.960,5507.820,5577.200,91115300.000,
2008-01-14,5592.870,5637.660,5561.820,5616.750,83696900.000,
2008-01-15,5627.260,5644.370,5548.700,5597.500,87767000.000,
2008-01-16,5549.980,5549.980,5421.840,5432.360,94834500.000,
2008-01-17,5378.700,5465.060,5150.760,5293.280,104872000.000,
2008-01-18,5287.000,5344.520,5235.250,5341.160,75151200.000,
2008-01-21,5352.060,5361.880,5062.880,5084.980,83296600.000,
2008-01-22,4957.980,4963.270,4648.080,4688.100,101147000.000,
2008-01-23,4714.440,4914.000,4679.380,4913.080,93971100.000,
2008-01-24,4967.810,5037.010,4881.290,4988.540,99386000.000,
2008-01-25,4985.230,5074.380,4940.120,5031.210,86046500.000,
2008-01-28,4995.920,4995.920,4665.290,4686.910,75959800.000,
2008-01-29,4698.970,4806.310,4654.930,4731.100,52806700.000,
2008-01-30,4782.090,4828.720,4585.260,4692.880,59003500.000,
2008-01-31,4677.030,4714.280,4578.430,4583.530,49420500.000,
2008-02-01,4583.880,4614.420,4347.470,4501.310,57639200.000,
2008-02-04,4621.420,4873.200,4621.420,4872.520,62258200.000,
2008-02-05,4866.520,4919.610,4802.620,4854.670,53570300.000,
2008-02-13,4797.180,4834.240,4732.390,4767.390,37062700.000,
2008-02-14,4806.820,4866.940,4794.980,4837.980,35951300.000,
2008-02-15,4805.880,4805.880,4707.720,4780.940,43425400.000,
2008-02-18,4843.330,4922.920,4818.990,4890.520,59512800.000,
2008-02-19,4905.260,4994.950,4867.520,4994.950,65000300.000,
2008-02-20,5008.350,5035.080,4891.280,4898.790,71034900.000,
2008-02-21,4870.830,4931.370,4797.290,4887.400,64958200.000,
2008-02-22,4865.030,4865.030,4665.980,4726.050,69117800.000,
2008-02-25,4729.690,4749.970,4540.600,4550.380,60387600.000,
2008-02-26,4664.250,4698.370,4423.350,4546.910,58564000.000,
2008-02-27,4570.680,4681.990,4532.570,4666.500,53367300.000,
2008-02-28,4677.280,4704.610,4613.520,4655.410,49515800.000,
2008-02-29,4649.830,4714.150,4633.840,4710.780,48745500.000,
2008-03-03,4688.070,4846.730,4653.130,4837.490,76681000.000,
2008-03-04,4859.060,4883.680,4723.600,4737.370,88297900.000,
2008-03-05,4716.910,4757.350,4593.640,4709.240,77997300.000,
2008-03-06,4725.240,4812.880,4684.120,4754.870,89160300.000,
2008-03-07,4715.080,4755.850,4661.970,4682.510,58644700.000,
2008-03-10,4649.540,4649.540,4472.540,4499.170,55638200.000,
2008-03-11,4460.410,4521.210,4386.060,4521.210,46716100.000,
2008-03-12,4610.970,4630.970,4389.360,4390.250,49685000.000,
2008-03-13,4345.490,4371.690,4181.540,4263.020,60376100.000,
2008-03-14,4242.970,4279.730,4161.440,4225.520,40007200.000,
2008-03-17,4206.410,4206.410,3992.940,3998.720,49293800.000,
2008-03-18,3953.330,4028.470,3712.540,3774.530,58854700.000,
2008-03-19,3848.530,3977.030,3785.090,3912.310,63415800.000,
2008-03-20,3855.450,4079.920,3686.670,4036.770,74641300.000,
2008-03-21,4033.850,4121.330,3996.680,4077.190,68332500.000,
2008-03-24,4126.120,4144.350,3917.610,3917.610,61600000.000,
2008-03-25,3840.880,3995.450,3805.860,3966.690,54632400.000,
2008-03-26,3986.550,4057.660,3942.190,3970.030,47496400.000,
2008-03-27,3906.640,3922.450,3788.630,3791.770,53748900.000,
2008-03-28,3753.640,3956.150,3687.250,3949.030,65173000.000,
2008-03-31,3835.200,3919.680,3802.550,3807.590,48493900.000,
2008-04-01,3792.300,3832.190,3560.720,3573.400,58057000.000,
2008-04-02,3607.740,3668.850,3455.870,3502.330,65842000.000,
2008-04-03,3472.660,3621.320,3409.800,3600.900,51928300.000,
2008-04-07,3561.310,3809.420,3527.240,3802.400,62339700.000,
2008-04-08,3809.470,3897.210,3779.180,3856.090,69218000.000,
2008-04-09,3825.450,3883.220,3652.510,3652.900,63317400.000,
2008-04-10,3604.900,3727.810,3573.890,3727.810,49517700.000,
2008-04-11,3764.410,3802.720,3732.750,3763.000,46236500.000,
2008-04-14,3679.450,3687.980,3505.630,3516.390,54253900.000,
2008-04-15,3494.280,3578.150,3407.470,3577.800,48794600.000,
2008-04-16,3569.020,3580.170,3476.650,3489.340,43941300.000,
2008-04-17,3488.560,3552.850,3333.160,3379.920,46755300.000,
2008-04-18,3350.590,3379.040,3239.180,3254.090,44620500.000,
2008-04-21,3494.850,3494.850,3202.980,3245.130,63200100.000,
2008-04-22,3188.170,3264.100,3085.210,3256.980,51597800.000,
2008-04-23,3228.560,3424.340,3205.680,3409.830,67050600.000,
2008-04-24,3691.970,3731.970,3611.270,3725.790,143661000.000,
2008-04-25,3730.110,3867.330,3686.380,3755.090,127607000.000,
2008-04-28,3694.180,3748.990,3668.550,3692.090,79610000.000,
2008-04-29,3670.140,3756.430,3666.750,3735.560,70426200.000,
2008-04-30,3751.160,3917.970,3751.160,3907.600,107701000.000,
2008-05-05,3959.660,4017.700,3916.430,4012.000,101706000.000,
2008-05-06,3979.820,4037.140,3923.870,3973.970,98301000.000,
2008-05-07,3949.750,4003.250,3789.370,3789.480,91928200.000,
2008-05-08,3743.190,3899.590,3731.780,3898.920,75876200.000,
2008-05-09,3932.920,3945.900,3787.000,3863.430,91105200.000,
2008-05-12,3793.200,3945.860,3759.350,3901.450,83080200.000,
2008-05-13,3782.900,3922.020,3774.730,3862.330,97319000.000,
2008-05-14,3855.540,3977.750,3855.540,3977.750,94290600.000,
2008-05-15,4005.600,4039.930,3948.280,3948.280,90508000.000,
2008-05-16,3947.240,3980.890,3870.690,3926.210,70374600.000,
2008-05-19,3915.890,3932.420,3857.940,3908.730,52515500.000,
2008-05-20,3906.590,3939.860,3682.150,3696.100,70989200.000,
2008-05-21,3650.820,3791.170,3574.350,3772.490,77996800.000,
2008-05-22,3724.380,3783.450,3695.670,3709.010,72158700.000,
2008-05-23,3695.430,3735.870,3618.260,3671.870,62685900.000,
2008-05-26,3641.520,3641.520,3557.260,3560.330,56503900.000,
2008-05-27,3549.740,3592.350,3531.850,3576.670,44871400.000,
2008-05-28,3583.470,3697.050,3562.730,3676.500,54558800.000,
2008-05-29,3667.070,3679.640,3579.990,3581.510,53681000.000,
2008-05-30,3584.110,3617.570,3548.210,3606.500,49936300.000,
2008-06-02,3596.170,3647.250,3577.230,3624.730,49261400.000,
2008-06-03,3623.950,3638.850,3583.400,3611.980,57336100.000,
2008-06-04,3599.280,3603.390,3512.640,3545.490,49935700.000,
2008-06-05,3529.520,3541.300,3485.970,3508.510,41214700.000,
2008-06-06,3514.910,3528.820,3465.570,3485.040,36050300.000,
2008-06-10,3341.910,3347.380,3180.770,3197.550,51825800.000,
2008-06-11,3144.910,3169.340,3081.530,3127.730,49536100.000,
2008-06-12,3111.160,3137.940,3015.400,3078.270,51455700.000,
2008-06-13,3081.390,3103.480,2960.540,2963.700,42906700.000,
2008-06-16,2964.490,2992.370,2877.260,2928.390,42594600.000,
2008-06-17,2926.160,2954.230,2783.300,2803.330,44976700.000,
2008-06-18,2780.890,2969.190,2716.250,2953.030,68916900.000,
2008-06-19,2929.220,2929.220,2726.240,2730.360,60300600.000,
2008-06-20,2751.140,2900.080,2645.020,2802.930,79261700.000,
2008-06-23,2755.090,2802.570,2727.530,2746.690,43308200.000,
2008-06-24,2733.670,2827.240,2729.710,2813.830,52037300.000,
2008-06-25,2808.160,2941.890,2798.770,2939.440,70875000.000,
2008-06-26,2935.240,2986.330,2898.610,2956.090,73025000.000,
2008-06-27,2860.890,2875.060,2754.210,2782.990,66953000.000,
2008-06-30,2750.750,2806.820,2718.320,2768.770,41657200.000,
2008-07-01,2775.760,2785.880,2676.400,2685.270,45869900.000,
2008-07-02,2689.390,2739.600,2665.400,2695.580,45172200.000,
2008-07-03,2653.090,2812.450,2616.980,2769.980,76411700.000,
2008-07-04,2760.620,2795.970,2729.190,2755.110,64784800.000,
2008-07-07,2761.180,2901.890,2761.180,2897.230,87224600.000,
2008-07-08,2912.560,2948.050,2854.270,2921.860,90824200.000,
2008-07-09,2942.950,3028.070,2942.950,3028.070,111455000.000,
2008-07-10,2985.290,3068.380,2963.310,2980.560,103697000.000,
2008-07-11,2968.200,2994.810,2917.610,2960.630,74441800.000,
2008-07-14,2935.660,3006.220,2925.420,2991.530,60615800.000,
2008-07-15,3002.400,3014.210,2869.000,2876.090,79938000.000,
2008-07-16,2842.270,2848.880,2714.600,2759.570,67013100.000,
2008-07-17,2803.420,2829.530,2718.850,2731.780,56616200.000,
2008-07-18,2757.700,2832.170,2697.110,2828.220,63885800.000,
2008-07-21,2807.690,2934.120,2794.810,2928.550,73783400.000,
2008-07-22,2923.850,2952.980,2910.480,2925.710,68028100.000,
2008-07-23,2942.390,2961.030,2898.860,2903.300,67216300.000,
2008-07-24,2923.400,2996.120,2921.330,2993.180,79391800.000,
2008-07-25,2956.560,2986.350,2934.960,2957.340,66969400.000,
2008-07-28,2976.690,3012.180,2968.030,2983.230,67051000.000,
2008-07-29,2944.730,2944.730,2902.310,2926.400,63065200.000,
2008-07-30,2960.420,2971.490,2886.380,2906.180,52131300.000,
2008-07-31,2915.370,2920.430,2819.780,2820.420,48820700.000,
2008-08-01,2802.100,2883.620,2764.050,2857.880,54715500.000,
2008-08-04,2835.110,2852.180,2784.570,2789.690,40610200.000,
2008-08-05,2795.320,2808.040,2708.160,2715.790,48975700.000,
2008-08-06,2735.160,2760.810,2690.030,2731.760,45460000.000,
2008-08-07,2727.700,2757.460,2695.050,2734.730,41158900.000,
2008-08-08,2734.130,2734.130,2582.790,2590.260,52204300.000,
2008-08-11,2578.470,2578.500,2429.820,2443.040,51935900.000,
2008-08-12,2414.730,2456.230,2394.690,2425.950,40475700.000,
2008-08-13,2409.070,2447.760,2346.180,2426.130,45347300.000,
2008-08-14,2411.820,2445.930,2393.940,2427.520,34677800.000,
2008-08-15,2423.940,2460.870,2396.030,2428.740,33992800.000,
2008-08-18,2432.800,2434.610,2285.180,2285.690,38959400.000,
2008-08-19,2256.920,2327.450,2244.320,2320.950,33397400.000,
2008-08-20,2306.190,2505.670,2284.740,2505.470,71374200.000,
2008-08-21,2467.730,2510.490,2411.090,2417.250,62847300.000,
2008-08-22,2395.660,2409.350,2332.070,2376.660,44173600.000,
2008-08-25,2378.430,2410.490,2345.390,2371.490,32676400.000,
2008-08-26,2342.530,2355.920,2264.120,2291.010,41434700.000,
2008-08-27,2280.920,2325.590,2246.830,2284.650,39996800.000,
2008-08-28,2283.580,2317.900,2273.550,2292.770,33663900.000,
2008-08-29,2302.940,2377.170,2297.590,2350.940,48295800.000,
2008-09-01,2332.580,2332.580,2258.720,2271.990,36608200.000,
2008-09-02,2256.320,2280.150,2231.710,2256.450,33890000.000,
2008-09-03,2250.450,2267.540,2193.540,2222.040,42616000.000,
2008-09-04,2215.430,2249.610,2195.220,2229.640,34585300.000,
2008-09-05,2171.500,2196.940,2150.080,2154.860,39116500.000,
2008-09-08,2159.490,2169.230,2080.530,2088.000,38081200.000,
2008-09-09,2095.750,2113.420,2072.630,2101.520,30379600.000,
2008-09-10,2087.610,2144.520,2063.670,2107.780,37399600.000,
2008-09-11,2100.760,2110.060,2039.570,2044.010,35352100.000,
2008-09-12,2042.790,2074.870,2039.090,2049.410,29693700.000,
2008-09-16,2027.260,2027.260,1968.740,1979.450,48504300.000,
