candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,pos,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net
2010-07-28,1937.858,1983.628,0.024562077689179285,955.188,972.534,0.015206160546240133,0.09043933046343011,0.057890992631462135,big,,0.02450060396451792,1.0860892632754688,1.0881888917980838,1.045444969587436
2010-07-29,1984.464,1993.87,0.005163266499565333,974.295,975.362,0.002907867488437299,0.10777879204236274,0.1056144367993288,big,,0.005102956703575412,1.0916970315840768,1.0913532008978222,1.0507798300032114
2010-07-30,1990.454,1986.76,-0.0035659295741446995,971.663,968.431,-0.007106079588911518,0.09609506890730346,0.1091613982041415,big,,-0.0036257156183702177,1.0878041168531452,1.083597958192629,1.0469700011621004
2010-08-02,1984.124,2015.655,0.014543779822424385,968.45,994.2280000000001,0.02663793290384131,0.1212659791061712,0.15303826652502472,small,2010-08-02,0.026576334627867126,1.103624900418584,1.1124627678977037,1.0747946262583228
2010-08-03,2019.66,1978.414,-0.018475880048917093,995.195,975.645,-0.018690883781185108,0.08323445913945227,0.09166985559203233,small,,-0.01874976232815817,1.0832344591394523,1.0916698555920323,1.0546424824643976
2010-08-04,1975.7379999999998,1981.525,0.0015724716869169875,971.4069999999999,978.0139999999999,0.0024281372835406323,0.08306273048612312,0.0764570760630412,small,,0.0023679915953036534,1.0849378146567419,1.0943205798697127,1.0571398669989236
2010-08-05,1980.775,1954.336,-0.013721250047312061,980.27,987.3510000000001,0.009546898101663315,0.06903498709884581,0.09038231536075325,big,2010-08-05,-0.013780426772309173,1.0700511116160525,1.1047679469362819,1.0425720284736564
2010-08-06,1953.0629999999999,1979.2279999999998,0.01273680677222333,987.967,1011.39,0.024346964757213874,0.05823922647827651,0.08501126968171335,small,2010-08-06,0.0242855039393286,1.0836801458611087,1.1316656932052391,1.0678914155781871
2010-08-09,1974.97,1988.02,0.004442136024753074,1013.24,1032.34,0.02071406677938281,0.053160774923582954,0.10984013674919635,small,,0.02065282393537604,1.0884940004763481,1.155107091946229,1.0899463889662229
2010-08-10,1989.549,1934.5870000000002,-0.026877496202251328,1031.978,993.992,-0.03714667648255421,0.04057495029992175,0.06756884478240321,small,,-0.03720444768196518,1.0592380071123717,1.1121987024989983,1.0493955355617821
2010-08-11,1930.361,1939.844,0.0027173758533474146,991.278,1004.637,0.01070934172508431,0.03566718881304087,0.08920033565996865,small,,0.010648699164580888,1.0621163548958468,1.1241096184702555,1.0605702329246338
2010-08-12,1924.7160000000001,1914.451,-0.013090227873994054,994.052,991.7769999999999,-0.012800643416477797,0.04008490395878028,0.11116376881252399,small,,-0.01285987537787281,1.0482130097815643,1.109720292083185,1.0469314318997416
2010-08-13,1915.8110000000001,1930.671,0.008472402793281208,992.6260000000001,1007.206,0.01555692459091107,0.0497232792832174,0.12877760568778585,small,,0.015495991175435764,1.0570938926135913,1.126984126984127,1.0631546721297462
2010-08-16,1926.391,1971.295,0.021041389237213437,1007.498,1030.2169999999999,0.022846369064520866,0.04938281462932692,0.13453899514233258,small,,0.022784998282377122,1.079336616668355,1.1527316222790631,1.0873786495081237
2010-08-17,1974.685,1979.789,0.00430884266433984,1031.075,1033.5810000000001,0.003265331478708111,0.03655773796902051,0.10305469377823484,small,,0.0032051355588194053,1.0839873083314397,1.1564956731317932,1.0908638454835633
2010-08-18,1982.2939999999999,1974.664,-0.002588659700604512,1033.7069999999999,1026.722,-0.006636151399842083,0.03151703206866108,0.09080690571049144,small,,-0.006695753230757995,1.0811812340703955,1.1488209927516284,1.0835596903658495
2010-08-19,1979.219,1994.162,0.009874084907609548,1026.983,1025.526,-0.0011648722828574432,0.031173130452453623,0.079263614636359,small,,-0.0012248023905204741,1.0918569093761208,1.1474827630192075,1.0822325438668179
2010-08-20,1985.5829999999999,1967.0610000000001,-0.01359016970536997,1021.4580000000001,995.944,-0.028845685043577762,0.01110796416871973,0.03680662261031764,small,,-0.028903954302475054,1.0770183886837186,1.114382836644221,1.05095174387424
2010-08-23,1963.3120000000001,1962.7779999999998,-0.0021773600310311947,994.938,995.613,-0.00033234800350212534,0.005588486938167048,0.030490998329459007,small,,-0.000392328062621905,1.074673331891513,1.1140124737333252,1.0505394260126566
2010-08-24,1959.61,1960.055,-0.001387319401378928,993.576,1004.985,0.009413296130122761,0.012386406717925125,0.04908102262395264,small,,0.009352731332354924,1.0731824167280353,1.1244990030412276,1.0603648390181992
2010-08-25,1948.457,1914.997,-0.022988130435115384,1000.2689999999999,976.878,-0.02796758160569557,-0.034598725164194044,0.0044666818846437195,small,,-0.028025903550799147,1.048511959351619,1.093049485408149,1.0306471563112165
2010-08-26,1922.9,1914.64,-0.00018642326854823033,978.6,980.63,0.0038408071427546986,-0.03973679327137669,0.005401071602133323,small,,0.0037805766943261876,1.0483164923250448,1.097247677679089,1.0345435969304402
2010-08-27,1914.21,1917.58,0.0015355367066391956,978.51,999.46,0.01920194160896571,-0.0348205117880368,0.03204048610587651,small,,0.019140789492469334,1.0499262207791853,1.1183169635164558,1.0543455781400677
2010-08-30,1926.11,1942.56,0.013026835907758771,1002.99,1024.93,0.025483761231064772,-0.03626364630852008,0.030880240749606713,small,,0.02542223220539097,1.063603437372529,1.1468158859953588,1.0811493962522716
2010-08-31,1935.41,1923.91,-0.009600733053290456,1020.75,1025.57,0.0006244328880995464,-0.02754934002691045,0.051171276437638635,small,,0.0005643954221263847,1.053392064695753,1.1475319955511691,1.081759592022151
2010-09-01,1927.72,1917.33,-0.0034201184047071287,1025.68,995.59,-0.029232524352311273,-0.03239676511777556,0.01797111288795472,small,,-0.02929077040085004,1.0497893391079147,1.1139867385461633,1.050074020183313
2010-09-02,1941.09,1935.92,0.009695774853572425,1001.6,1014.92,0.019415622896975515,-0.009423149345864745,0.02792218775288613,small,,0.019354457959601667,1.0599678601835858,1.1356154849740072,1.0703976336614207
2010-09-03,1937.85,1929.19,-0.0034763833216249207,1017.64,1036.7,0.021459819493162113,-0.025281574432051146,0.025024965641345043,small,,0.021398531903992657,1.056283005592985,1.1599855882951893,1.0933025715752829
2010-09-06,1938.54,1975.68,0.02409819665248114,1039.46,1010.76,-0.025021703482203228,-0.00620718101427542,-0.02090396574771869,small,,-0.025080202179994293,1.0817375211824387,1.130960772861238,1.0658823220362672
2010-09-07,1979.29,1973.14,-0.0012856333009394483,1010.11,1022.62,0.01173374490482404,0.019928284434868937,0.028801036628061327,empty,2010-09-07,0.0,1.080346803402331,1.1442311780673544,1.0658823220362672
2010-09-08,1963.63,1956.33,-0.008519415753570514,1020.23,1026.33,0.003627936085740524,0.008498621538639117,0.02159287384398545,small,2010-09-08,0.003567718409575482,1.0711428798261056,1.1483823756486944,1.069685090019037
2010-09-09,1957.96,1918.29,-0.019444572234745605,1029.11,1021.83,-0.004384554675396668,0.002005274619198971,0.03030217478324282,small,,-0.004444291602116124,1.0503149647255934,1.1433472303344008,1.0649310975565567
2010-09-10,1920.09,1915.65,-0.0013762257010149215,1021.87,1034.94,0.012829922785590586,-0.0077801966259398725,0.027535578620460965,small,,0.012769152990223409,1.0488694942769774,1.1580162870167099,1.0785293656653028
2010-09-13,1914.38,1922.14,0.0033878840080390216,1034.39,1042.48,0.007285446499313952,-0.02493538511486104,0.011903317456419593,small,,0.007225009372524127,1.0524229424631584,1.1664529527211043,1.0863217504407772
2010-09-14,1928.09,1925.01,0.0014931274516944981,1044.3,1031.22,-0.010801166449236455,-0.027669110193055957,-0.0022842912166536333,small,,-0.010860518379249395,1.0539943440493431,1.1538539002235604,1.0745237331043367
2010-09-15,1926.5,1893.03,-0.016612900712204115,1029.52,990.1,-0.03987509939683098,-0.04134070403876311,-0.03566885680836673,empty,2010-09-15,0.0,1.0364844406604268,1.1078438612627248,1.0745237331043367
2010-09-16,1890.26,1858.45,-0.01826701108804396,989.49,972.6,-0.01767498232501763,-0.06805465152780965,-0.051608637908741484,empty,,0.0,1.0175509678902976,1.0882627405960268,1.0745237331043367
2010-09-17,1864.72,1857.31,-0.0006134144044769307,976.07,972.23,-0.0003804236068271072,-0.05579440596910834,-0.023810575695018987,empty,,0.0,1.0169267874693042,1.087848739759074,1.0745237331043367
2010-09-20,1859.42,1860.85,0.0019059823077460791,972.45,949.2,-0.023687810497516004,-0.05193047812844853,-0.046617511020848434,empty,,0.0,1.0188650319344938,1.0620799849616993,1.0745237331043367
2010-09-21,1868.26,1864.41,0.0019131042265632114,952.07,934.46,-0.015528866413822229,-0.04879710008137528,-0.07017517674393148,empty,,0.0,1.0208142269333853,1.0455870867544348,1.0745237331043367
2010-09-27,1869.98,1881.55,0.009193256848010867,936.21,950.67,0.017346916935984336,-0.01746582370625127,-0.02682832451954087,empty,,0.0,1.0301988343156874,1.063724799097702,1.0745237331043367
2010-09-28,1876.49,1863.88,-0.009391193430947853,949.63,942.05,-0.009067289385380817,-0.026511511302385826,-0.0393420556173073,empty,,0.0,1.0205240377902918,1.0540796985178769,1.0745237331043367
2010-09-29,1859.76,1868.75,0.002612829152091267,941.27,926.76,-0.016230561010562083,-0.025464387404958266,-0.07273927921077383,empty,,0.0,1.0231904927466402,1.0369713936610876,1.0745237331043367
2010-09-30,1858.45,1913.11,0.023737792642140487,923.83,942.54,0.017027062022530126,-0.015160406885759037,-0.08038597757895671,empty,,0.0,1.0474787764968694,1.0546279698965444,1.0745237331043367
2010-10-08,1933.42,1990.01,0.04019632953672292,946.47,959.86,0.018375877946824604,0.034357116497133466,-0.0640716869643222,empty,,0.0,1.089583578579661,1.0740076847506708,1.0745237331043367
2010-10-11,2005.7,2066.95,0.03866312229586777,960.91,947.11,-0.013283187131456708,0.0780356015917969,-0.0486947438202473,big,2010-10-11,0.03860080250853004,1.1317102817298557,1.059741439693505,1.1160012115166256
2010-10-12,2058.09,2091.78,0.012012869203415821,946.63,951.79,0.00494134788989653,0.08050952518699117,-0.062201946951483844,big,,0.011952148431263687,1.1453053693204374,1.0649779908203705,1.1293398236461423
2010-10-13,2093.46,2125.61,0.016172828882578427,951.33,962.74,0.011504638628268893,0.10181475126866713,-0.0713417574997589,big,,0.016111858512845467,1.163828197076755,1.0772301777518187,1.1475355870976507
2010-10-14,2152.86,2160.84,0.016574065797582804,963.29,958.49,-0.004414483661216995,0.09371963070942657,-0.05171356207210409,big,,0.016513071353635,1.1831175621921874,1.0724747627327635,1.1664849241282296
2010-10-15,2148.92,2254.39,0.04329334888284175,954.12,944.25,-0.014856701687028573,0.14253930283710226,-0.07663648275996948,big,,0.043230751281908786,1.234338683581591,1.056541325115976,1.2169129437573134
2010-10-18,2270.41,2241.72,-0.005620145582618807,941.87,932.36,-0.012592004236166243,0.1458802962690342,-0.09155924507711932,big,,-0.005679808373883821,1.2274015204816044,1.043237352274431,1.210001111429073
2010-10-19,2236.99,2278.35,0.016340131684599468,932.83,995.92,0.06817109271097,0.1876984189043367,-0.02535646829707494,big,,0.016279151276698434,1.2474574229561513,1.114355982535878,1.229698902567
2010-10-20,2240.74,2285.21,0.0030109509074549567,986.65,1004.54,0.008655313679813537,0.1929162425286457,-0.0293736834985604,big,,0.0029507702504005806,1.2512134560158126,1.124001083115703,1.2333274615056449
2010-10-21,2287.37,2245.25,-0.0174863579277178,1001.68,991.84,-0.012642602584267304,0.16809909788048727,-0.048576471491059814,big,,-0.01754530874624205,1.2293342896799433,1.1097907841175851,1.2116883504083094
2010-10-22,2234.37,2231.06,-0.006320008907694019,991.14,1013.45,0.021787788352960247,0.15898618708474244,-0.017232016446539045,big,,-0.006379629707159551,1.2215648860186323,1.1339706708380048,1.2039582274122254
2010-10-25,2232.01,2294.45,0.02841250347368507,1018.08,1039.05,0.025260249642310884,0.21205157868602176,0.049439450560549325,big,,0.02835079872347679,1.2562726025859685,1.1626150530704316,1.2380914047890632
2010-10-26,2300.7,2272.21,-0.009692954738608317,1041.53,1036.01,-0.0029257494827005237,0.2226371438564394,0.06519638083487567,big,,-0.009752373161323935,1.244095609109749,1.1592135326803308,1.2260170754017325
2010-10-27,2259.7,2225.37,-0.02061429181281671,1034.86,1030.59,-0.0052316097334969,0.19816831869747098,0.06002694835584155,big,,-0.020673054955307912,1.2184494591805168,1.153148979879559,1.2006715570258066
2010-10-28,2216.27,2224.24,-0.0005077807285980285,1024.7,1038.62,0.00779165332479459,0.1952817260929145,0.09420564686051391,big,,-0.0005677502617542629,1.2178307540263742,1.162133916962621,1.1999898754350244
2010-10-29,2226.72,2189.48,-0.015627809948566607,1042.4,1064.52,0.02493693554909404,0.17435542611335486,0.13918198745799715,big,,-0.015686872279969677,1.1987987264529305,1.1911139755493343,1.1811657875218184
2010-11-01,2198.47,2238.47,0.022375175840838812,1071.63,1107.52,0.040393792507421145,0.1896946666312349,0.16498890256345522,big,,0.022313833330288357,1.2256220587550886,1.2392275863303637,1.2075221240400191
2010-11-02,2248.01,2231.7,-0.0030243871930381028,1108.09,1075.15,-0.02922746316093605,0.19734103053844643,0.1412876174300728,big,,-0.0030842057298064995,1.2219153030970846,1.2030081077028771,1.2037978773861868
2010-11-03,2232.32,2226.47,-0.002343504951382358,1063.2,1040.62,-0.03211644886760001,0.1914220735785952,0.122858129397039,big,,-0.0024033643410852346,1.2190517385341066,1.1643717593245295,1.2009047124938028
2010-11-04,2230.84,2254.76,0.012706212075617618,1041.42,1057.71,0.016422901731660167,0.1785835628897452,0.1221911006429437,big,,0.012645449702893163,1.2345412684550714,1.1834941223070363,1.2160906926336106
2010-11-05,2298.53,2279.0,0.010750589863222526,1067.87,1072.22,0.013718315984532659,0.14522037577700608,0.11705873773258602,big,,0.01068994482783081,1.2478133153014546,1.1997296686426815,1.2290906350435025
2010-11-08,2287.5,2289.96,0.004809126810004338,1077.5,1107.06,0.03249333159239698,0.10789327269648519,0.16888217841644582,big,,0.004748838262395694,1.2538142077699512,1.2387128825871245,1.2349273876791493
2010-11-09,2290.75,2257.35,-0.014240423413509506,1110.43,1115.65,0.007759290372699068,0.07915268336058268,0.17215982517151907,small,2010-11-09,0.007698824815276728,1.2359593625694332,1.2483244155315212,1.2444348772964784
2010-11-10,2242.61,2226.16,-0.013817086406627266,1115.74,1141.58,0.02324205620042119,0.047304068008712674,0.18576147246400887,small,,0.02318066167704913,1.2188820052617313,1.2773380417536626,1.2732817011662083
2010-11-11,2227.06,2252.28,0.01173320875408801,1137.08,1132.72,-0.007761173110951369,0.04231687677014495,0.18177550104852425,small,,-0.007820707440564623,1.2331834022760686,1.2674244000904087,1.263323737491963
2010-11-12,2234.78,2130.58,-0.054034134299465575,1126.85,1082.24,-0.04456529415919208,-0.054919512595424935,0.14613714588297588,small,,-0.04462262024154251,1.1665494047016116,1.2109412588758421,1.206950922111733
2010-11-15,2135.51,2126.7,-0.0018211003576491525,1087.81,1148.54,0.06126182732111163,-0.05130881644451579,0.23186322879574406,small,,0.06119815161147235,1.164425001163494,1.2851257331731036,1.2808140876307332
2010-11-16,2120.95,2032.5,-0.04429397658343903,1154.41,1126.18,-0.019468194403329364,-0.1079070379880176,0.13079363804321642,small,,-0.01952702631166514,1.1128479874287873,1.2601066555669684,1.2558035972412165
2010-11-17,2004.74,2013.61,-0.009293972939729445,1115.12,1085.35,-0.03625530554618284,-0.11885122155075467,0.08044478069564165,small,,-0.03631313022784999,1.1025052083475917,1.2144211037486095,1.2102014376739938
2010-11-18,2032.62,2037.46,0.011844398865718864,1090.14,1102.84,0.016114617404523912,-0.09254648702817059,0.11191321180835612,small,,0.016053650527479757,1.1155637197867931,1.233991035203498,1.2296295886222657
2010-11-19,2048.43,2039.44,0.0009717982193515606,1106.75,1153.17,0.04563671974175776,-0.08588742570795938,0.13786570625092498,small,,0.045573981538573394,1.1166478226232552,1.2903063382409217,1.2856687047934203
2010-11-22,2015.83,2019.67,-0.009693837524026194,1153.26,1174.94,0.018878396073432446,-0.11975854780012629,0.1307829267119005,small,,0.018817263369668158,1.1058232200591878,1.314665252350294,1.3098614714176582
2010-11-23,2009.8,1981.26,-0.019017958379339284,1172.06,1183.5,0.007285478407407897,-0.12804714352986746,0.14236349069989673,small,,0.007225041278703603,1.0847927200851952,1.3242432176592616,1.3193252746180342
2010-11-24,1972.32,2014.16,0.016605594419712766,1176.42,1208.45,0.021081537811575846,-0.09491005990015133,0.1725807547133198,small,,0.021020272919307192,1.1028063480243868,1.3521603011240682,1.347057851959845
2010-11-25,2024.25,2041.34,0.013494459228660993,1212.77,1186.36,-0.018279614382059828,-0.08223033485595077,0.14224644239471607,small,,-0.01833851760519689,1.1176881233249105,1.3274433322367905,1.3223548078264606
2010-11-26,2034.15,2018.4,-0.011237716401971132,1184.8,1196.02,0.008142553693651244,-0.07813727460401554,0.12352985383083448,small,,0.00808206514042964,1.1051278611691338,1.3382521108448078,1.3330421655220743
2010-11-29,2008.98,2011.9,-0.00322037257233454,1195.31,1220.11,0.020141803648768386,-0.1012164558828127,0.10165956370991025,small,,0.020080595140549606,1.101568937716102,1.3652069220939935,1.3598104455532045
2010-11-30,2010.07,1979.89,-0.015910333515582242,1219.08,1181.5,-0.03164468777405305,-0.11283326611999811,0.09891643026554431,small,,-0.031702789092786565,1.084042608526633,1.3220053752973533,1.3167006617916632
2010-12-01,1975.82,1984.31,0.0022324472571708665,1176.61,1177.18,-0.0036563690224290513,-0.10876409742776671,0.1312294593607659,small,,-0.003716149640287658,1.0864626764746947,1.3171716357956313,1.3118076051009797
2010-12-02,2016.16,1998.15,0.006974716652136115,1187.1,1177.84,0.0005606619208615715,-0.11380812148521358,0.1135755547361752,small,,0.0005006282811463869,1.094040445796227,1.3179101237750608,1.312464333087516
2010-12-03,2003.91,2008.12,0.004989615394239477,1177.17,1157.94,-0.016895333831420167,-0.11885914874945158,0.07994627968140877,small,,-0.016954320111390198,1.0994992868464926,1.295643592274073,1.290212392649568
2010-12-06,2016.11,2032.03,0.011906658964603745,1157.72,1134.38,-0.020346477364975635,-0.11263515519921752,0.0246779759001321,small,,-0.02040525657633374,1.1125906498867988,1.2692818092507927,1.2638852777395881
2010-12-07,2023.52,2046.72,0.007229223977992527,1132.33,1161.69,0.024074825014545276,-0.09330852548342072,0.0412674225787657,small,,0.024013380525044425,1.1206338168906507,1.2998395467026511,1.2942354358539503
2010-12-08,2040.02,2018.46,-0.013807457786116362,1160.92,1160.24,-0.0012481815286350395,-0.09329967297948027,0.01634576639394525,small,,-0.0013081066377432782,1.1051607127702388,1.2982171109902676,1.2925424378895072
2010-12-09,2007.77,1996.38,-0.010939032727921294,1158.82,1144.53,-0.013540302006481486,-0.11361820022377322,0.010426230666007452,small,,-0.013599489588361102,1.0930713235636322,1.2806388592374776,1.2749645204629139
2010-12-10,1988.07,2021.65,0.012657910818581586,1139.83,1166.8,0.019457768691078403,-0.05112692318523582,0.07813424009461856,small,,0.0193966012249569,1.1069073228956496,1.305557233937327,1.2996944988423014
2010-12-13,2027.45,2074.33,0.026057922983701243,1175.51,1209.27,0.03639869729173806,-0.02462500587765082,0.052875824960384454,small,,0.036336513369900514,1.1357510286657595,1.3530778164924504,1.3469208653762708
2010-12-14,2078.2,2069.92,-0.0021259876683072942,1211.46,1218.52,0.007649242931686118,0.01841082410824102,0.08199399740716395,small,,0.007588783977110269,1.1333364359845488,1.3634278374162765,1.3571423568578738
2010-12-15,2070.05,2054.02,-0.0076814562881657444,1217.81,1211.8,-0.0055148869119916455,0.020068434304557625,0.11650619615792146,small,,-0.005574556018776877,1.124630761691748,1.3559086870802646,1.3495768907641146
2010-12-16,2053.03,2036.55,-0.008505272587413959,1209.62,1225.03,0.010917643175441416,-0.000446634535156587,0.11079576366472033,small,,0.010856988116850985,1.1150654705033687,1.3707120143042881,1.3642292310299173
2010-12-17,2036.51,2032.14,-0.0021654268247771613,1222.93,1232.98,0.006489636988481928,-0.003579413956772415,0.0692092232715038,small,,0.006429247610262756,1.112650877822158,1.379607437692874,1.373000198553367
2010-12-20,2039.29,1999.53,-0.016047122737606778,1235.67,1212.34,-0.016739930899122513,-0.009971926106740248,0.0318314126678807,small,,-0.01679892650326853,1.09479603262164,1.3565129045179798,1.349935269128896
2010-12-21,2004.18,2049.22,0.02485083994738746,1212.09,1215.02,0.0022106009865219267,0.03430140415695049,0.026632868610054983,small,,0.002150468350462731,1.122002633603355,1.359511613282937,1.352838262200331
2010-12-22,2051.8,2021.98,-0.013292862650179038,1214.77,1201.65,-0.011003934091619816,0.0038825118163403616,-0.005627042906202084,big,2010-12-22,-0.013352065078420017,1.1070880067017266,1.34455163709358,1.3347750776828555
2010-12-23,2018.4,2017.67,-0.002131574001721037,1198.74,1176.36,-0.021046061665210503,-0.011595324639697369,-0.008429144610404893,big,,-0.0021914461072808367,1.104728166689024,1.3162541204272487,1.331849990034772
2010-12-24,2003.82,2013.25,-0.002190645645720135,1170.69,1144.5,-0.027083545853310076,-0.002551525961157375,-0.043076202739084635,empty,2010-12-24,0.0,1.1023080987409624,1.280605291602049,1.331849990034772
2010-12-27,2028.55,1977.69,-0.01766298273935174,1145.7,1105.3,-0.03425076452599396,-0.01700382722799343,-0.09409807312455432,empty,,0.0,1.0828380498194532,1.2367435813086454,1.331849990034772
2010-12-28,1969.45,1950.33,-0.013834321860352272,1098.94,1091.48,-0.012503392744051323,-0.01493012238053637,-0.07619128226830296,empty,,0.0,1.0678577197156147,1.2212800905878587,1.331849990034772
2010-12-29,1954.47,1953.33,0.0015382012274844925,1091.82,1113.31,0.020000366474878017,-0.015612479904853593,-0.054256783159754796,empty,,0.0,1.06950029977086,1.2457061399680882,1.331849990034772
2010-12-30,1954.09,1946.52,-0.0034863540722765984,1113.56,1117.21,0.003503067429557083,-0.025838900983409685,-0.05147558242206063,empty,,0.0,1.065771643045453,1.2500699325738096,1.331849990034772
2010-12-31,1949.26,1977.37,0.015848796827158118,1117.36,1137.66,0.01830452645429248,-0.015312829910563153,-0.017513860821804172,empty,,0.0,1.0826628412802268,1.2729518707243224,1.331849990034772
2011-01-04,1994.36,2015.11,0.01908595761036125,1142.17,1155.11,0.015338501837104168,-0.008326648720737406,0.018274299617411893,empty,,0.0,1.1033264983752145,1.2924770453319725,1.331849990034772
2011-01-05,1999.18,1999.22,-0.007885425609519991,1153.91,1155.35,0.0002077724199427422,-0.0232078642901814,-0.0054575661321007995,small,2011-01-05,0.00014775995359750382,1.0946262993492646,1.2927455864154016,1.3320467841274983
2011-01-06,1999.75,1984.28,-0.00747291443663034,1153.63,1134.79,-0.017795473233219283,-0.01693370193117527,-0.021935116872371263,empty,2011-01-06,0.0,1.0864462506741421,1.2697405669349837,1.3320467841274983
2011-01-07,1983.23,2006.37,0.011132501461487143,1132.73,1126.52,-0.007287691995875867,0.005004057343792168,-0.01573571684446895,empty,,0.0,1.0985411151475994,1.260487088768493,1.3320467841274983
2011-01-10,2001.4,1975.74,-0.015266376590558961,1124.34,1093.77,-0.029071831836096962,-0.0227091732001089,-0.06258998971546104,big,2011-01-10,-0.01532546060796347,1.0817703727835435,1.2238424200922438,1.311632553609388
2011-01-11,1969.49,1999.76,0.012157470112464264,1089.99,1078.36,-0.014088885231812953,-0.03594895701262568,-0.10825539374994841,empty,2011-01-11,0.0,1.0949219637592087,1.2065998446937398,1.311632553609388
2011-01-12,2006.05,2017.15,0.008696043525223018,1083.12,1089.67,0.01048814867020309,-0.025493738888459405,-0.10574303253126738,empty,,0.0,1.1044434528127816,1.2192548432503318,1.311632553609388
2011-01-13,2024.7,2014.17,-0.0014773318791364565,1094.83,1093.86,0.0038452008406213434,-0.019400979542555485,-0.09732629146723881,empty,,0.0,1.1028118232912376,1.2239431229985296,1.311632553609388
2011-01-14,2005.31,1982.62,-0.015664020415357305,1092.09,1067.42,-0.024171283345217676,-0.026481058653114342,-0.12865807367982818,empty,,0.0,1.0855373563769064,1.1943588469741013,1.311632553609388
2011-01-17,1968.95,1918.42,-0.032381394316611245,1066.44,1028.16,-0.03678027393153582,-0.05596071136831127,-0.1661178607925513,empty,,0.0,1.050386143194654,1.1504300014098408,1.311632553609388
2011-01-18,1915.76,1923.69,0.002747052261756977,1021.84,1025.72,-0.0023731714908186152,-0.03792891329462422,-0.15393371496444885,empty,,0.0,1.0532716088250351,1.1476998337283124,1.311632553609388
2011-01-19,1923.54,1953.35,0.015418284650853264,1025.93,1048.54,0.022247786920406964,-0.04678365426845332,-0.13701832068607922,empty,,0.0,1.0695112503045616,1.1732336150776865,1.311632553609388
