candle_end_time,open,high,low,close,amount,info
2006-04-21,1133.690,1148.680,1121.520,1142.180,13619400.000,
2006-04-24,1146.470,1147.230,1119.670,1123.350,14730300.000,
2006-04-25,1119.880,1141.760,1099.800,1132.760,14281400.000,
2006-04-26,1134.940,1149.750,1134.310,1142.350,14519200.000,
2006-04-27,1144.040,1153.060,1132.640,1147.310,11714800.000,
2006-04-28,1129.410,1160.060,1115.440,1156.480,13959400.000,
2006-05-08,1163.640,1206.570,1163.640,1206.550,14298800.000,
2006-05-09,1215.340,1242.600,1212.560,1241.790,17917500.000,
2006-05-10,1247.230,1264.010,1230.630,1254.170,19317500.000,
2006-05-11,1259.090,1279.120,1236.690,1237.850,19985800.000,
2006-05-12,1235.460,1267.780,1232.080,1267.470,16218900.000,
2006-05-15,1290.350,1331.130,1279.760,1331.010,22587100.000,
2006-05-16,1354.940,1380.680,1309.780,1315.890,27649500.000,
2006-05-17,1318.490,1345.020,1294.510,1322.910,20437200.000,
2006-05-18,1310.240,1334.730,1289.170,1324.690,17294000.000,
2006-05-19,1325.710,1362.860,1317.990,1358.190,17888100.000,
2006-05-22,1358.200,1379.370,1352.710,1365.440,17886200.000,
2006-05-23,1351.850,1351.850,1299.580,1301.240,14681800.000,
2006-05-24,1313.240,1340.720,1261.530,1294.860,16329800.000,
2006-05-25,1288.080,1306.680,1273.760,1296.290,9740339.000,
2006-05-26,1301.820,1326.090,1298.220,1324.910,10765300.000,
2006-05-29,1335.520,1361.640,1323.150,1359.280,13756100.000,
2006-05-30,1365.830,1379.330,1355.910,1374.230,13522000.000,
2006-05-31,1372.770,1383.900,1347.280,1357.310,14548000.000,
2006-06-01,1355.980,1388.700,1354.290,1388.560,14652900.000,
2006-06-02,1390.420,1391.580,1359.600,1367.330,17099300.000,
2006-06-05,1367.050,1385.240,1345.920,1385.240,13720800.000,
2006-06-06,1381.840,1393.780,1374.230,1379.000,12777900.000,
2006-06-07,1375.790,1375.790,1302.110,1302.930,13598200.000,
2006-06-08,1292.120,1313.530,1269.670,1305.220,12634000.000,
2006-06-09,1299.950,1311.860,1280.110,1281.660,10871000.000,
2006-06-12,1268.070,1293.980,1260.050,1284.970,7162910.000,
2006-06-13,1278.640,1296.210,1269.920,1284.710,8398479.000,
2006-06-14,1276.880,1276.880,1253.360,1268.280,8697610.000,
2006-06-15,1266.980,1285.990,1264.450,1269.840,6655300.000,
2006-06-16,1275.800,1304.380,1275.800,1304.380,7830720.000,
2006-06-19,1293.400,1333.370,1281.880,1325.170,9101039.000,
2006-06-20,1324.670,1334.250,1317.290,1327.790,7630839.000,
2006-06-21,1326.940,1333.410,1309.310,1320.430,8459829.000,
2006-06-22,1321.560,1326.960,1311.600,1315.520,7189639.000,
2006-06-23,1312.090,1327.740,1303.680,1327.610,7441600.000,
2006-06-26,1330.580,1354.240,1330.580,1354.100,8608039.000,
2006-06-27,1355.710,1358.990,1344.050,1355.900,8670789.000,
2006-06-28,1352.720,1358.530,1344.370,1351.250,8449439.000,
2006-06-29,1353.910,1390.020,1353.910,1387.800,12771500.000,
2006-06-30,1395.690,1402.720,1375.790,1385.040,10773600.000,
2006-07-03,1388.740,1413.070,1387.170,1413.070,11365400.000,
2006-07-04,1414.250,1416.880,1389.830,1397.930,12722800.000,
2006-07-05,1396.290,1396.290,1368.940,1387.480,9491770.000,
2006-07-06,1382.860,1409.050,1381.230,1409.050,9446329.000,
2006-07-07,1413.590,1416.900,1399.190,1402.120,10059300.000,
2006-07-10,1401.990,1408.090,1388.740,1406.980,9426450.000,
2006-07-11,1408.020,1412.340,1400.280,1412.340,9970560.000,
2006-07-12,1411.800,1431.510,1411.800,1416.170,12488100.000,
2006-07-13,1414.420,1419.670,1340.200,1344.480,16108100.000,
2006-07-14,1331.940,1371.080,1325.590,1356.960,11160800.000,
2006-07-17,1353.810,1371.810,1349.560,1371.810,7741189.000,
2006-07-18,1369.870,1375.280,1360.040,1375.050,7522760.000,
2006-07-19,1369.370,1369.370,1324.910,1331.510,7741900.000,
2006-07-20,1330.300,1343.390,1323.410,1338.370,5268869.000,
2006-07-21,1335.780,1349.250,1335.520,1347.670,5758960.000,
2006-07-24,1330.000,1351.750,1317.140,1349.930,5880980.000,
2006-07-25,1350.670,1371.760,1350.670,1366.340,6299850.000,
2006-07-26,1371.840,1374.920,1358.020,1359.510,6017419.000,
2006-07-27,1358.180,1364.150,1330.190,1337.560,6867020.000,
2006-07-28,1337.480,1343.580,1308.160,1322.320,6734550.000,
2006-07-31,1318.240,1318.240,1267.320,1268.530,7134900.000,
2006-08-01,1266.710,1278.290,1254.100,1258.530,5561980.000,
2006-08-02,1258.640,1264.860,1230.530,1249.450,5343430.000,
2006-08-03,1250.470,1255.530,1233.060,1243.840,4074550.000,
2006-08-04,1243.720,1249.210,1210.610,1213.350,4820419.000,
2006-08-07,1204.310,1213.000,1192.260,1194.270,4711810.000,
2006-08-08,1196.160,1227.640,1196.160,1227.640,4440139.000,
2006-08-09,1228.470,1231.840,1218.680,1224.210,3764660.000,
2006-08-10,1225.860,1245.190,1225.700,1245.190,4413850.000,
2006-08-11,1247.090,1249.500,1236.070,1248.200,4230489.000,
2006-08-14,1246.920,1251.720,1216.310,1220.220,4785260.000,
2006-08-15,1216.820,1239.970,1211.360,1239.970,4510110.000,
2006-08-16,1241.820,1260.310,1237.760,1260.310,6128880.000,
2006-08-17,1258.550,1258.550,1239.850,1249.470,4169160.000,
2006-08-18,1245.040,1256.440,1240.110,1242.130,3631039.000,
2006-08-21,1207.040,1245.680,1200.140,1245.630,4452730.000,
2006-08-22,1244.220,1265.280,1243.060,1262.130,4823100.000,
2006-08-23,1262.020,1269.750,1256.870,1260.360,5261669.000,
2006-08-24,1258.140,1264.250,1248.890,1264.250,3708939.000,
2006-08-25,1264.800,1276.060,1263.800,1270.100,5397250.000,
2006-08-28,1272.330,1306.350,1272.330,1306.350,8148400.000,
2006-08-29,1308.960,1338.290,1308.610,1313.550,9649200.000,
2006-08-30,1310.660,1324.020,1302.410,1321.480,6591520.000,
2006-08-31,1322.230,1333.250,1320.060,1328.410,6915500.000,
2006-09-01,1330.160,1330.480,1301.930,1307.440,6932039.000,
2006-09-04,1304.070,1328.030,1303.840,1328.030,5588800.000,
2006-09-05,1329.370,1331.120,1317.880,1322.540,6086439.000,
2006-09-06,1323.390,1327.330,1311.660,1327.330,6987320.000,
2006-09-07,1328.310,1328.370,1304.100,1308.240,5566339.000,
2006-09-08,1307.560,1315.020,1304.300,1307.630,3992239.000,
2006-09-11,1305.690,1314.210,1292.560,1314.210,5525810.000,
2006-09-12,1314.620,1325.700,1313.940,1323.200,6465730.000,
2006-09-13,1324.300,1328.090,1307.450,1307.810,6864379.000,
2006-09-14,1305.420,1312.250,1289.150,1303.670,5454060.000,
2006-09-15,1303.000,1326.250,1302.580,1326.250,6425139.000,
2006-09-18,1331.780,1344.160,1327.280,1344.160,7441750.000,
2006-09-19,1346.980,1352.900,1338.930,1344.540,6782650.000,
2006-09-20,1342.430,1353.360,1333.080,1348.690,6279260.000,
2006-09-21,1349.970,1362.480,1348.620,1356.120,6763400.000,
2006-09-22,1357.010,1361.020,1344.960,1348.140,6605150.000,
2006-09-25,1346.410,1361.520,1339.010,1348.950,6103189.000,
2006-09-26,1346.420,1349.290,1326.540,1332.750,5193939.000,
2006-09-27,1332.030,1344.670,1325.970,1344.670,4612380.000,
2006-09-28,1346.300,1364.830,1343.750,1360.490,5867269.000,
2006-09-29,1361.780,1380.440,1361.780,1375.960,7469610.000,
2006-10-09,1388.990,1407.350,1387.040,1401.860,9176460.000,
2006-10-10,1404.040,1409.430,1391.210,1400.740,9577550.000,
2006-10-11,1399.740,1403.520,1387.260,1397.980,7272370.000,
2006-10-12,1398.250,1398.750,1383.330,1384.810,10098800.000,
2006-10-13,1382.660,1396.890,1380.770,1393.470,7268779.000,
2006-10-16,1393.680,1396.380,1376.480,1381.340,7430050.000,
2006-10-17,1381.450,1394.040,1376.570,1384.580,7038720.000,
2006-10-18,1383.840,1406.510,1383.370,1406.510,6892579.000,
2006-10-19,1407.100,1416.630,1404.250,1409.910,6506360.000,
2006-10-20,1410.990,1418.070,1405.360,1410.760,7711350.000,
2006-10-23,1410.050,1414.320,1369.500,1377.440,7566300.000,
2006-10-24,1378.120,1406.780,1378.120,1406.780,6690110.000,
2006-10-25,1410.830,1428.560,1406.860,1418.290,9133439.000,
2006-10-26,1418.780,1430.460,1405.240,1429.190,7462960.000,
2006-10-27,1428.900,1438.580,1409.130,1414.660,7932429.000,
2006-10-30,1410.820,1420.250,1397.600,1414.360,8932829.000,
2006-10-31,1414.440,1428.290,1414.440,1428.290,8897310.000,
2006-11-01,1430.340,1435.960,1420.570,1435.960,9800800.000,
2006-11-02,1436.380,1438.500,1421.440,1438.500,10117900.000,
2006-11-03,1438.010,1461.440,1438.010,1450.700,10402200.000,
2006-11-06,1440.550,1469.440,1432.690,1469.440,11263100.000,
2006-11-07,1473.700,1477.130,1453.400,1476.230,11526000.000,
2006-11-08,1475.100,1475.100,1458.530,1461.960,7659200.000,
2006-11-09,1456.730,1489.280,1451.650,1486.810,8128620.000,
2006-11-10,1488.870,1492.030,1444.840,1454.960,10380100.000,
2006-11-13,1445.770,1459.910,1409.680,1417.120,9103960.000,
2006-11-14,1416.330,1435.040,1393.010,1435.040,7668750.000,
2006-11-15,1433.560,1486.040,1433.560,1486.040,9104689.000,
2006-11-16,1489.640,1511.290,1483.980,1485.130,11090200.000,
2006-11-17,1480.760,1515.150,1471.660,1515.150,9789820.000,
2006-11-20,1518.520,1539.540,1517.860,1539.290,12146700.000,
2006-11-21,1540.040,1559.810,1515.890,1559.810,12047600.000,
2006-11-22,1559.680,1590.570,1551.940,1576.290,13718400.000,
2006-11-23,1575.200,1592.530,1565.310,1580.200,11363400.000,
2006-11-24,1578.370,1590.920,1561.580,1586.090,11414800.000,
2006-11-27,1585.290,1613.680,1582.510,1613.680,11833300.000,
2006-11-28,1611.200,1624.980,1599.700,1609.460,10583800.000,
2006-11-29,1582.480,1645.810,1569.350,1639.920,11504700.000,
2006-11-30,1645.350,1695.470,1645.350,1695.060,16329700.000,
2006-12-01,1701.810,1737.240,1701.810,1718.480,16152300.000,
2006-12-04,1721.130,1764.930,1721.130,1760.830,17076800.000,
2006-12-05,1765.390,1793.370,1755.270,1776.010,17013100.000,
2006-12-06,1776.420,1784.170,1691.710,1748.380,17490200.000,
2006-12-07,1741.160,1776.530,1734.360,1735.560,16484200.000,
2006-12-08,1712.640,1732.250,1678.370,1679.020,13979700.000,
2006-12-11,1676.020,1761.730,1676.020,1761.730,11627300.000,
2006-12-12,1769.160,1786.880,1736.290,1769.640,12065500.000,
2006-12-13,1771.120,1777.830,1745.220,1769.550,11394400.000,
2006-12-14,1772.570,1791.710,1766.320,1791.710,11726400.000,
2006-12-15,1797.910,1832.780,1789.340,1831.150,13511700.000,
2006-12-18,1837.530,1897.100,1837.530,1887.680,16032700.000,
2006-12-19,1896.070,1902.450,1841.840,1880.060,15297900.000,
2006-12-20,1869.510,1904.400,1853.380,1904.400,13293600.000,
2006-12-21,1902.330,1908.590,1873.680,1876.950,14769500.000,
2006-12-22,1864.320,1881.220,1843.050,1851.410,11047000.000,
2006-12-25,1852.040,1911.740,1852.040,1888.460,12004700.000,
2006-12-26,1893.040,1905.190,1857.770,1877.320,11026000.000,
2006-12-27,1876.730,1919.670,1876.290,1906.330,10362300.000,
2006-12-28,1912.620,1928.680,1880.680,1894.140,11702600.000,
2006-12-29,1904.000,1955.630,1904.000,1944.620,14396200.000,
2007-01-04,1964.900,2018.910,1949.850,1960.410,21432400.000,
2007-01-05,1951.500,1980.880,1931.910,1973.690,19172300.000,
2007-01-08,1971.390,2028.120,1971.390,2027.860,19197200.000,
2007-01-09,2035.640,2090.580,2024.130,2085.190,18447900.000,
2007-01-10,2094.050,2158.460,2089.010,2158.460,19725600.000,
2007-01-11,2159.090,2202.150,2134.990,2144.560,18993100.000,
2007-01-12,2132.710,2170.770,2089.940,2106.120,18084400.000,
2007-01-15,2105.210,2233.110,2105.210,2232.910,16225300.000,
2007-01-16,2249.060,2333.770,2246.740,2332.050,17976400.000,
2007-01-17,2333.560,2349.380,2219.850,2269.560,21769200.000,
2007-01-18,2244.380,2295.670,2198.890,2288.260,18924100.000,
2007-01-19,2290.290,2368.160,2290.290,2368.160,21035400.000,
2007-01-22,2394.330,2459.390,2394.330,2459.390,22093200.000,
2007-01-23,2468.590,2474.520,2364.890,2456.020,23551800.000,
2007-01-24,2448.670,2494.510,2416.710,2472.250,19033300.000,
2007-01-25,2445.530,2446.540,2365.190,2367.680,18609100.000,
2007-01-26,2335.930,2432.710,2273.500,2421.620,18194400.000,
2007-01-29,2434.770,2478.940,2423.640,2472.920,19156800.000,
2007-01-30,2480.240,2487.900,2436.840,2450.260,17761900.000,
2007-01-31,2452.420,2452.420,2265.570,2280.670,18061200.000,
2007-02-01,2246.420,2312.970,2207.800,2295.340,15126600.000,
2007-02-02,2291.800,2300.590,2196.010,2199.290,12977700.000,
2007-02-05,2180.540,2213.510,2150.990,2192.800,10963400.000,
2007-02-06,2192.480,2222.190,2125.300,2221.970,13378500.000,
2007-02-07,2242.010,2294.400,2242.010,2278.860,14957800.000,
2007-02-08,2286.670,2322.600,2267.930,2321.080,14947800.000,
2007-02-09,2324.520,2332.000,2287.810,2307.930,11954300.000,
2007-02-12,2303.750,2395.840,2302.840,2395.840,12880500.000,
2007-02-13,2410.990,2440.040,2400.030,2434.270,12155600.000,
2007-02-14,2438.400,2502.160,2434.040,2498.640,14415800.000,
2007-02-15,2515.980,2581.350,2515.980,2581.330,15738700.000,
2007-02-16,2603.120,2636.550,2575.790,2591.880,16469600.000,
2007-02-26,2599.040,2617.420,2554.170,2614.010,15332300.000,
2007-02-27,2622.720,2623.420,2373.080,2373.500,24280800.000,
2007-02-28,2321.720,2468.750,2321.720,2456.390,18913300.000,
2007-03-01,2465.170,2465.170,2349.940,2379.040,18191200.000,
2007-03-02,2375.920,2434.990,2366.880,2415.690,13154400.000,
2007-03-05,2411.770,2457.440,2325.880,2401.220,16063300.000,
2007-03-06,2392.200,2441.750,2372.590,2425.970,11619400.000,
2007-03-07,2439.490,2492.490,2439.180,2492.090,14261400.000,
2007-03-08,2502.430,2533.180,2470.790,2531.120,14663300.000,
2007-03-09,2536.860,2542.610,2487.870,2505.760,16332200.000,
2007-03-12,2504.180,2509.220,2450.740,2506.710,15283200.000,
2007-03-13,2509.420,2539.100,2499.740,2536.190,15831900.000,
2007-03-14,2512.420,2527.600,2443.270,2503.750,16218400.000,
2007-03-15,2504.170,2552.530,2504.080,2552.530,15257100.000,
2007-03-16,2563.720,2574.000,2487.190,2518.910,15678100.000,
2007-03-19,2446.070,2562.170,2432.510,2551.530,14446600.000,
2007-03-20,2561.940,2575.100,2544.870,2571.200,14508200.000,
2007-03-21,2592.390,2607.480,2575.100,2606.160,16798400.000,
2007-03-22,2619.320,2641.530,2602.640,2611.390,20305000.000,
2007-03-23,2610.040,2630.880,2568.400,2630.880,18188300.000,
2007-03-26,2645.290,2677.220,2636.570,2677.220,17429800.000,
2007-03-27,2683.240,2692.560,2663.130,2684.770,17900900.000,
2007-03-28,2686.960,2697.490,2576.800,2670.620,19410400.000,
2007-03-29,2676.530,2689.780,2637.970,2647.400,18933700.000,
2007-03-30,2638.730,2662.600,2619.220,2647.540,13086900.000,
2007-04-02,2656.710,2715.660,2655.850,2715.660,15496800.000,
2007-04-03,2726.670,2762.760,2717.890,2762.760,18620500.000,
2007-04-04,2768.040,2812.980,2758.560,2801.190,18136900.000,
2007-04-05,2803.220,2837.400,2788.190,2833.110,16612100.000,
2007-04-06,2816.510,2883.450,2805.490,2876.510,19360900.000,
2007-04-09,2894.460,2954.420,2894.460,2942.800,22155200.000,
2007-04-10,2953.000,2990.130,2889.580,2988.060,21855000.000,
2007-04-11,2996.630,3026.960,2959.570,3026.960,23236300.000,
2007-04-12,3035.270,3098.370,3017.590,3098.370,24078700.000,
2007-04-13,3104.970,3153.650,3096.320,3115.410,24566000.000,
2007-04-16,3125.820,3194.270,3125.820,3194.270,20736400.000,
2007-04-17,3216.480,3239.530,3124.810,3222.750,27103600.000,
2007-04-18,3238.400,3280.610,3191.180,3272.460,26077300.000,
2007-04-19,3261.530,3261.530,3031.820,3112.170,26679000.000,
2007-04-20,3123.440,3256.630,3123.440,3244.810,21397700.000,
2007-04-23,3288.220,3384.410,3288.220,3378.750,24934700.000,
2007-04-24,3404.150,3425.320,3359.170,3380.050,27239800.000,
2007-04-25,3365.240,3390.160,3300.130,3373.670,22259700.000,
2007-04-26,3389.700,3428.630,3379.620,3427.800,19097100.000,
2007-04-27,3428.910,3430.530,3359.840,3382.140,18391900.000,
2007-04-30,3383.780,3455.850,3373.080,3444.890,21073700.000,
2007-05-08,3519.750,3598.270,3503.960,3596.150,24286900.000,
2007-05-09,3623.340,3638.100,3475.080,3620.280,27582000.000,
2007-05-10,3627.880,3664.330,3595.120,3646.460,24592700.000,
2007-05-11,3609.420,3638.240,3549.540,3627.090,20616400.000,
2007-05-14,3582.380,3716.650,3551.570,3690.370,21575700.000,
2007-05-15,3698.110,3715.560,3573.230,3578.620,20651400.000,
2007-05-16,3569.290,3664.980,3528.640,3664.350,18950300.000,
2007-05-17,3688.210,3768.060,3677.760,3759.280,21636300.000,
2007-05-18,3756.350,3805.530,3726.740,3775.060,20089100.000,
2007-05-21,3643.300,3860.200,3637.540,3835.860,22539100.000,
2007-05-22,3848.770,3914.580,3848.770,3890.150,27672600.000,
2007-05-23,3900.440,3967.370,3876.090,3966.450,23604000.000,
2007-05-24,3982.590,4008.930,3876.630,3940.450,24777200.000,
2007-05-25,3927.470,4016.400,3912.670,4012.730,21772300.000,
2007-05-28,4058.710,4142.510,4058.710,4119.150,27840900.000,
2007-05-29,4143.530,4247.800,4142.640,4247.680,26952200.000,
2007-05-30,3985.140,4196.520,3924.530,3973.140,31795400.000,
2007-05-31,3921.610,4082.620,3758.240,4024.500,31087800.000,
2007-06-01,4068.050,4122.120,3851.030,3875.900,29703200.000,
2007-06-04,3865.360,3882.150,3574.070,3575.790,22921400.000,
2007-06-05,3472.570,3725.650,3314.260,3725.640,29364200.000,
2007-06-06,3750.000,3830.340,3648.610,3816.930,24463100.000,
2007-06-07,3831.990,3942.250,3824.650,3942.250,21686400.000,
2007-06-08,3961.450,4022.350,3918.240,4000.430,22469000.000,
2007-06-11,4041.900,4115.400,4038.810,4108.910,23831500.000,
2007-06-12,4139.350,4235.250,4006.020,4235.250,28736600.000,
2007-06-13,4271.650,4369.340,4267.110,4319.740,27810200.000,
2007-06-14,4303.320,4345.580,4215.530,4279.070,20751500.000,
2007-06-15,4247.710,4316.160,4222.030,4283.480,16485000.000,
2007-06-18,4370.850,4426.490,4370.850,4417.400,20347500.000,
2007-06-19,4419.610,4464.820,4378.810,4464.670,18849400.000,
2007-06-20,4527.770,4551.880,4365.280,4398.980,24879200.000,
2007-06-21,4381.830,4454.050,4339.040,4432.850,19531300.000,
2007-06-22,4426.850,4431.780,4152.420,4245.020,20532500.000,
2007-06-25,4239.410,4285.530,4012.890,4047.110,18337800.000,
2007-06-26,3972.500,4105.710,3908.180,4105.710,15081500.000,
2007-06-27,4130.620,4237.930,4083.490,4223.170,18010200.000,
2007-06-28,4214.450,4241.000,3989.970,3994.530,17063600.000,
2007-06-29,3930.790,4029.980,3861.600,3922.210,15439700.000,
2007-07-02,3896.290,3958.920,3795.110,3902.770,11334700.000,
2007-07-03,3934.780,4004.590,3898.400,3998.390,11518400.000,
2007-07-04,4009.960,4020.990,3897.630,3913.720,11159400.000,
2007-07-05,3848.830,3872.260,3678.960,3681.350,11480700.000,
2007-07-06,3659.850,3877.510,3625.480,3871.950,13346500.000,
2007-07-09,3909.340,4037.520,3903.720,4014.180,14836800.000,
2007-07-10,4019.860,4026.600,3936.660,3946.120,13676700.000,
2007-07-11,3925.760,3993.460,3911.350,3980.510,9847389.000,
2007-07-12,3989.540,4028.600,3960.920,3996.300,7637529.000,
2007-07-13,3998.920,4006.240,3942.600,3984.310,5881010.000,
2007-07-16,3984.860,3987.280,3835.380,3835.380,7626910.000,
2007-07-17,3815.190,3974.670,3786.800,3948.080,8811379.000,
2007-07-18,3938.960,4032.520,3908.660,3960.470,10014800.000,
2007-07-19,3944.480,3993.250,3930.450,3959.420,7176729.000,
2007-07-20,3957.890,4135.610,3957.890,4133.590,12381300.000,
2007-07-23,4183.850,4350.620,4183.850,4348.660,18680500.000,
2007-07-24,4390.980,4449.470,4338.170,4356.410,19756100.000,
2007-07-25,4356.660,4437.310,4344.630,4437.310,15884600.000,
2007-07-26,4464.030,4538.710,4431.460,4513.020,16286300.000,
2007-07-27,4484.200,4546.280,4427.000,4527.630,15579400.000,
2007-07-30,4518.980,4679.730,4518.980,4649.920,18616200.000,
2007-07-31,4649.300,4718.180,4602.710,4707.630,17283700.000,
2007-08-01,4724.340,4755.730,4506.620,4547.190,19990400.000,
2007-08-02,4576.050,4752.860,4576.050,4752.860,16588700.000,
2007-08-03,4793.280,4917.420,4793.280,4912.320,18377100.000,
2007-08-06,4955.020,5024.640,4924.170,5024.640,19083700.000,
2007-08-07,5028.330,5092.900,4917.250,5029.160,20997400.000,
2007-08-08,4976.700,5025.040,4833.120,4931.770,17004100.000,
2007-08-09,4930.460,5044.710,4930.460,5042.660,15276700.000,
2007-08-10,5024.520,5024.520,4842.250,4934.440,17864400.000,
2007-08-13,4909.910,4930.270,4825.110,4885.210,14553300.000,
2007-08-14,4880.370,4969.660,4865.200,4959.750,12632100.000,
2007-08-15,4982.540,5008.770,4847.460,4939.730,13717200.000,
2007-08-16,4911.650,4917.680,4824.300,4883.230,14135400.000,
2007-08-17,4853.080,4926.880,4781.550,4791.120,13477600.000,
2007-08-20,4899.580,5043.460,4899.580,5043.460,15647400.000,
2007-08-21,5089.530,5151.330,5075.700,5131.300,18044800.000,
2007-08-22,5077.000,5279.090,5062.220,5249.080,19385800.000,
2007-08-23,5281.430,5353.420,5227.450,5331.030,18077300.000,
2007-08-24,5345.650,5407.370,5340.030,5391.490,16187500.000,
2007-08-27,5422.820,5475.280,5366.940,5408.270,18385600.000,
2007-08-28,5387.340,5424.130,5291.960,5408.840,18669300.000,
2007-08-29,5375.670,5471.890,5292.140,5306.210,17562600.000,
2007-08-30,5318.900,5389.500,5282.840,5388.240,16660700.000,
2007-08-31,5401.140,5466.850,5384.150,5453.320,16346700.000,
2007-09-03,5490.150,5577.000,5487.600,5553.350,18825500.000,
2007-09-04,5570.210,5583.620,5484.280,5508.840,17211200.000,
2007-09-05,5508.400,5534.950,5406.720,5504.200,14460700.000,
2007-09-06,5531.440,5578.050,5497.040,5540.190,15141000.000,
2007-09-07,5511.950,5533.290,5418.940,5426.520,18198000.000,
2007-09-10,5365.210,5504.170,5315.090,5503.150,14711100.000,
2007-09-11,5508.920,5542.150,5223.680,5234.300,15641400.000,
2007-09-12,5215.930,5337.320,5179.920,5328.510,13239200.000,
2007-09-13,5357.980,5496.690,5338.510,5494.660,14180200.000,
2007-09-14,5516.000,5570.500,5430.070,5570.500,14569300.000,
2007-09-17,5544.720,5685.710,5532.630,5673.830,16728100.000,
2007-09-18,5690.090,5695.080,5571.500,5635.810,18160800.000,
2007-09-19,5646.730,5659.780,5553.880,5575.380,13621800.000,
2007-09-20,5592.230,5656.330,5583.840,5635.500,12495200.000,
2007-09-21,5650.870,5664.010,5493.750,5626.550,13208200.000,
2007-09-24,5641.830,5719.830,5566.500,5676.870,12161200.000,
2007-09-25,5681.630,5719.610,5594.600,5633.280,10709200.000,
2007-09-26,5611.510,5656.500,5490.820,5523.260,9419489.000,
2007-09-27,5521.680,5608.940,5468.390,5608.020,8393510.000,
2007-09-28,5663.450,5800.160,5663.450,5777.890,11704400.000,
2007-10-08,5909.870,5928.280,5809.240,5856.490,13791300.000,
2007-10-09,5838.800,5898.390,5777.410,5889.100,12190000.000,
2007-10-10,5902.000,5975.880,5845.630,5870.250,14278700.000,
2007-10-11,5876.730,5907.520,5828.850,5878.340,13707300.000,
2007-10-12,5878.240,5881.850,5538.860,5809.990,15301700.000,
