candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,pos,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net
2010-09-28,2900.54,2880.91,-0.008302840246056098,949.63,942.05,-0.009067289385380817,0.010813693602658159,-0.0393420556173073,big,,-0.008362342075641238,1.1240812173075676,1.0540796985178769,1.0888835019376966
2010-09-29,2877.27,2874.81,-0.0021173865202314124,941.27,926.76,-0.016230561010562083,0.005681162259451256,-0.07273927921077383,big,,-0.002177259477040172,1.1217011028903954,1.0369713936610876,1.0865127200137101
2010-09-30,2859.06,2935.57,0.021135309811779024,923.83,942.54,0.017027062022530126,0.007053149045800788,-0.08038597757895671,big,,0.02107404169319027,1.1454086032161979,1.0546279698965444,1.1094099343754606
2010-10-08,2965.65,3044.23,0.037014957912773205,946.47,959.86,0.018375877946824604,0.048581043610648855,-0.0640716869643222,big,,0.03695273701529844,1.187805854457174,1.0740076847506708,1.1504056679225965
2010-10-11,3069.19,3132.9,0.02912723414459495,960.91,947.11,-0.013283187131456708,0.0862886783817145,-0.0486947438202473,big,,0.029065486510546412,1.2224033536982686,1.059741439693505,1.1838427683452568
2010-10-12,3121.64,3172.73,0.01271346037217902,946.63,951.79,0.00494134788989653,0.08603438774008265,-0.062201946951483844,big,,0.01265269756455667,1.2379443302943305,1.0649779908203705,1.1988215728571168
2010-10-13,3176.89,3217.58,0.014136091000494844,951.33,962.74,0.011504638628268893,0.10183171758195475,-0.0713417574997589,big,,0.014075242835034807,1.2554440240009177,1.0772301777518187,1.215695277610959
2010-10-14,3245.13,3224.14,0.0020387993460924125,963.29,958.49,-0.004414483661216995,0.0837117532578846,-0.05171356207210409,big,,0.0019786770181315916,1.2580036224561064,1.0724747627327635,1.218100745917819
2010-10-15,3204.72,3327.68,0.03211399008727911,954.12,944.25,-0.014856701687028573,0.11550697091290618,-0.07663648275996948,big,,0.03205206324787402,1.2984031383174228,1.056541325115976,1.2571433880682594
2010-10-18,3345.8,3306.16,-0.006466967977690197,941.87,932.36,-0.012592004236166243,0.10908865235141585,-0.09155924507711932,big,,-0.006526579959611478,1.2900064067997916,1.043237352274431,1.248938541225335
2010-10-19,3300.52,3375.67,0.021024390834079476,932.83,995.92,0.06817109271097,0.15349944984725572,-0.02535646829707494,big,,0.020963129370629385,1.3171280056748171,1.114355982535878,1.275120201441007
2010-10-20,3304.22,3396.88,0.006283197113462036,986.65,1004.54,0.008655313679813537,0.15833660125147042,-0.0293736834985604,big,,0.00622282012163522,1.325403780558133,1.124001083115703,1.2830550450880376
2010-10-21,3404.72,3374.69,-0.006532465085608008,1001.68,991.84,-0.012642602584267304,0.13920508250290298,-0.048576471491059814,big,,-0.006592073137702825,1.316745626637304,1.1097907841175851,1.2745970523911185
2010-10-22,3365.6,3378.66,0.0011764043512143552,991.14,1013.45,0.021787788352960247,0.13951049068974464,-0.017232016446539045,big,,0.0011163337669533036,1.3182946519219227,1.1339706708380048,1.2760199281199618
2010-10-25,3386.85,3481.08,0.030313793042211934,1018.08,1039.05,0.025260249642310884,0.19493750836711632,0.049439450560549325,big,,0.03025197421462944,1.3582571631689389,1.1626150530704316,1.3146220500828
2010-10-26,3491.47,3466.08,-0.0043090075493812385,1041.53,1036.01,-0.0029257494827005237,0.21285328873010267,0.06519638083487567,big,,-0.004368749008928252,1.3524044227988428,1.1592135326803308,1.3088787963043855
2010-10-27,3451.43,3403.87,-0.017948229700410878,1034.86,1030.59,-0.0052316097334969,0.18959449494472924,0.06002694835584155,big,,-0.01800715280662879,1.3281311575705976,1.153148979879559,1.285309615813976
2010-10-28,3390.43,3397.69,-0.0018155805010179327,1024.7,1038.62,0.00779165332479459,0.1922430460764326,0.09420564686051391,big,,-0.0018754715661878363,1.3257198285381182,1.162133916962621,1.2828990541757692
2010-10-29,3400.26,3379.98,-0.0052123648714274,1042.4,1064.52,0.02493693554909404,0.18285342329605103,0.13918198745799715,big,,-0.005272052129535076,1.3188096930744913,1.1911139755493343,1.2761355434852233
2010-11-01,3390.41,3473.0,0.0275208729045735,1071.63,1107.52,0.040393792507421145,0.19551261088525762,0.16498890256345522,big,,0.027459221652199384,1.3551044870229139,1.2392275863303637,1.3111772322320339
2010-11-02,3484.23,3463.13,-0.002841923409156344,1108.09,1075.15,-0.02922746316093605,0.20209586554248493,0.1412876174300728,big,,-0.002901752893751719,1.3512533838593908,1.2030081077028771,1.3073725199041832
2010-11-03,3462.74,3420.34,-0.012355874598989902,1063.2,1040.62,-0.03211644886760001,0.18976210601744126,0.122858129397039,big,,-0.012415133246513887,1.3345574664969633,1.1643717593245295,1.2911413158667422
2010-11-04,3426.46,3480.5,0.01758889467128988,1041.42,1057.71,0.016422901731660167,0.18563004799749283,0.1221911006429437,big,,0.017527839337609707,1.3580308572079618,1.1834941223070363,1.3137722334134045
2010-11-05,3538.99,3520.8,0.011578796149978476,1067.87,1072.22,0.013718315984532659,0.15654861820558907,0.11705873773258602,big,,0.011518101422209437,1.3737552196689535,1.1997296686426815,1.3289043952435426
2010-11-08,3534.19,3548.57,0.00788741195182907,1077.5,1107.06,0.03249333159239698,0.13267898751955065,0.16888217841644582,big,,0.00782693870711193,1.384590593007458,1.2387128825871245,1.3393056484927255
2010-11-09,3547.44,3523.95,-0.006938006013690101,1110.43,1115.65,0.007759290372699068,0.1106996183097837,0.17215982517151907,small,2010-11-09,0.007698824815276728,1.3749842951466735,1.2483244155315212,1.3496167280545817
2010-11-10,3507.2,3499.11,-0.007048908185416813,1115.74,1141.58,0.02324205620042119,0.0874974359611882,0.18576147246400887,small,,0.02318066167704913,1.3652921570937946,1.2773380417536626,1.380901736821301
2010-11-11,3490.74,3509.98,0.003106504225360185,1137.08,1132.72,-0.007761173110951369,0.08865619979281303,0.18177550104852425,small,,-0.007820707440564623,1.3695334429486574,1.2674244000904087,1.3701021083334541
2010-11-12,3484.61,3291.83,-0.06215135128975091,1126.85,1082.24,-0.04456529415919208,-0.01077327146841045,0.14613714588297588,small,,-0.04462262024154251,1.2844150888328933,1.2109412588758421,1.3089645622611537
2010-11-15,3298.74,3314.89,0.007005222019363044,1087.81,1148.54,0.06126182732111163,0.002640525564401086,0.23186322879574406,small,,0.06119815161147235,1.2934127016951877,1.2851257331731036,1.3890707739964563
2010-11-16,3311.62,3169.54,-0.043847608819598816,1154.41,1126.18,-0.019468194403329364,-0.06106343333323461,0.13079363804321642,small,,-0.01952702631166514,1.2366996475089567,1.2601066555669684,1.3619463524438624
2010-11-17,3124.11,3103.91,-0.020706474756589266,1115.12,1085.35,-0.03625530554618284,-0.08624679117307654,0.08044478069564165,small,,-0.03631313022784999,1.2110919574763295,1.2144211037486095,1.3124898171842232
2010-11-18,3134.94,3147.96,0.014191777467774669,1090.14,1102.84,0.016114617404523912,-0.06718543036545577,0.11191321180835612,small,,0.016053650527479757,1.2282795050298452,1.233991035203498,1.3335600700301744
2010-11-19,3168.17,3178.85,0.009812704100433223,1106.75,1153.17,0.04563671974175776,-0.05913883018711563,0.13786570625092498,small,,0.045573981538573394,1.2403322483653296,1.2903063382409217,1.394335712042308
2010-11-22,3148.22,3171.94,-0.0021737420765370885,1153.26,1174.94,0.018878396073432446,-0.08880577292104741,0.1307829267119005,small,,0.018817263369668158,1.237636085968172,1.314665252350294,1.420573294361542
2010-11-23,3156.48,3107.18,-0.02041652742485678,1172.06,1183.5,0.007285478407407897,-0.10354636938558837,0.14236349069989673,small,,0.007225041278703603,1.2123678548770105,1.3242432176592616,1.430836995052728
2010-11-24,3088.99,3177.04,0.022483409393726728,1176.42,1208.45,0.021081537811575846,-0.06663885518542123,0.1725807547133198,small,,0.021020272919307192,1.2396260176940046,1.3521603011240682,1.4609135791917778
2010-11-25,3197.97,3223.48,0.014617379699342736,1212.77,1186.36,-0.018279614382059828,-0.05127307082164645,0.14224644239471607,small,,-0.01833851760519689,1.2577461018798222,1.3274433322367905,1.4341225898000982
2010-11-26,3214.13,3194.85,-0.008881705485996538,1184.8,1196.02,0.008142553693651244,-0.05477251344682521,0.12352985383083448,small,,0.00808206514042964,1.2465751714267654,1.3382521108448078,1.4457132619902242
2010-11-29,3183.54,3190.05,-0.001502417953894497,1195.31,1220.11,0.020141803648768386,-0.08147135041750642,0.10165956370991025,small,,0.020080595140549606,1.2447022945083348,1.3652069220939935,1.4747440446935731
2010-11-30,3187.53,3136.99,-0.0166329681352958,1219.08,1181.5,-0.03164468777405305,-0.09417492268554761,0.09891643026554431,small,,-0.031702789092786565,1.223999200905848,1.3220053752973533,1.4279905452788098
2010-12-01,3127.26,3136.02,-0.00030921360922409047,1176.61,1177.18,-0.0036563690224290513,-0.08312623891192106,0.1312294593607659,small,,-0.003716149640287658,1.2236207236952485,1.3171716357956313,1.4226839187276377
2010-12-02,3185.76,3155.06,0.00607138985083,1187.1,1177.84,0.0005606619208615715,-0.0935038069242925,0.1135755547361752,small,,0.0005006282811463869,1.2310498021383571,1.3179101237750608,1.423396154532485
2010-12-03,3161.93,3158.16,0.0009825486678540774,1177.17,1157.94,-0.016895333831420167,-0.1029993183367417,0.07994627968140877,small,,-0.016954320111390198,1.2322593684815104,1.295643592274073,1.3992634404832194
2010-12-06,3168.88,3165.57,0.0023463029105557087,1157.72,1134.38,-0.020346477364975635,-0.10793080029420299,0.0246779759001321,small,,-0.02040525657633374,1.235150622224338,1.2692818092507927,1.3707111109622758
2010-12-07,3152.73,3200.34,0.010983803864706765,1132.33,1161.69,0.024074825014545276,-0.09183160941557056,0.0412674225787657,small,,0.024013380525044425,1.2487172744022206,1.2998395467026511,1.4036265184597194
2010-12-08,3194.9,3171.88,-0.008892805139453897,1160.92,1160.24,-0.0012481815286350395,-0.0935180660225029,0.01634576639394525,small,,-0.0013081066377432782,1.2376126750066916,1.2982171109902676,1.4017904252940099
2010-12-09,3156.0,3123.37,-0.015293768995043977,1158.82,1144.53,-0.013540302006481486,-0.11014592675741741,0.010426230666007452,small,,-0.013599489588361102,1.2186849126498007,1.2806388592374776,1.3827267910001597
2010-12-10,3107.38,3161.98,0.01236164783551108,1139.83,1166.8,0.019457768691078403,-0.03944614393817414,0.07813424009461856,small,,0.0193966012249569,1.2337498663624282,1.305557233937327,1.409546991168254
2010-12-13,3176.33,3261.06,0.03133479655152782,1175.51,1209.27,0.03639869729173806,-0.016238849554585544,0.052875824960384454,small,,0.036336513369900514,1.2724091674203695,1.3530778164924504,1.4607650142583424
2010-12-14,3270.2,3269.47,0.002578916057968783,1211.46,1218.52,0.007649242931686118,0.03152823438101415,0.08199399740716395,small,,0.007588783977110269,1.2756906038545366,1.3634278374162765,1.4718504443928693
2010-12-15,3270.78,3247.64,-0.006676923171033855,1217.81,1211.8,-0.0055148869119916455,0.04630611067975554,0.11650619615792146,small,,-0.005574556018776877,1.2671729157025902,1.3559086870802646,1.4636455316393395
2010-12-16,3246.01,3230.67,-0.005225332857090037,1209.62,1225.03,0.010917643175441416,0.02627415850264936,0.11079576366472033,small,,0.010856988116850985,1.2605515154305549,1.3707120143042881,1.47953631378363
2010-12-17,3229.3,3225.66,-0.0015507619162589137,1222.93,1232.98,0.006489636988481928,0.01472545102788736,0.0692092232715038,small,,0.006429247610262756,1.2585967001469427,1.379607437692874,1.4890486190933203
2010-12-20,3239.02,3178.66,-0.014570661508032434,1235.67,1212.34,-0.016739930899122513,0.0021185772744753972,0.0318314126678807,small,,-0.01679892650326853,1.240258113653975,1.3565129045179798,1.464034200781378
2010-12-21,3184.7,3249.51,0.022289266546280606,1212.09,1215.02,0.0022106009865219267,0.04580680874619447,0.026632868610054983,small,,0.002150468350462731,1.2679025573353957,1.359511613282937,1.4671825599941535
2010-12-22,3253.82,3215.45,-0.010481580299799176,1214.77,1201.65,-0.011003934091619816,0.0120898698159293,-0.005627042906202084,big,2010-12-22,-0.010540951404981125,1.254612934868364,1.34455163709358,1.4517170599270193
2010-12-23,3210.67,3188.61,-0.008347198681366463,1198.74,1176.36,-0.021046061665210503,-0.01081750158214101,-0.008429144610404893,big,,-0.008406697849445477,1.2441404314328055,1.3162541204272487,1.4395129132413276
2010-12-24,3170.64,3162.96,-0.00804425752914284,1170.69,1144.5,-0.027083545853310076,-0.009981689281186923,-0.043076202739084635,small,2010-12-24,-0.027141920840558775,1.2341322453999413,1.280605291602049,1.4004417677011693
2010-12-27,3176.11,3099.71,-0.01999709133216987,1145.7,1105.3,-0.03425076452599396,-0.02831930534004179,-0.09409807312455432,big,2010-12-27,-0.02005589150668985,1.2094531901727026,1.2367435813086454,1.3723546595467178
2010-12-28,3084.82,3044.93,-0.017672620987124632,1098.94,1091.48,-0.012503392744051323,-0.029346602953786882,-0.07619128226830296,big,,-0.01773156062986536,1.1880789823411118,1.2212800905878587,1.348020669695287
2010-12-29,3049.93,3061.83,0.0055502096928337075,1091.82,1113.31,0.020000366474878017,-0.023657374634090345,-0.054256783159754796,big,,0.005489876680252248,1.1946730698247532,1.2457061399680882,1.3554211369343452
2010-12-30,3063.05,3064.1,0.0007413866870467078,1113.56,1117.21,0.003503067429557083,-0.028829879621940613,-0.05147558242206063,big,,0.0006813422038456363,1.1955587845340945,1.2500699325738096,1.356344642558923
2010-12-31,3069.05,3128.26,0.02093926438432181,1117.36,1137.66,0.01830452645429248,-0.009467538060136116,-0.017513860821804172,big,,0.02087800802845874,1.2205929060104523,1.2729518707243224,1.3846624168956252
2011-01-04,3155.56,3189.68,0.019633917896849873,1142.17,1155.11,0.015338501837104168,0.007616321863045172,0.018274299617411893,big,,0.01957273986177621,1.2445579269125389,1.2924770453319725,1.4117640541779015
2011-01-05,3170.18,3175.66,-0.004395425246419671,1153.91,1155.35,0.0002077724199427422,-0.007711680633932683,-0.0054575661321007995,small,2011-01-05,0.00014775995359750382,1.2390875655799558,1.2927455864154016,1.4119726563690376
2011-01-06,3177.83,3159.64,-0.005044620645787035,1153.63,1134.79,-0.017795473233219283,-0.003858910173146546,-0.021935116872371263,small,,-0.0178544055048252,1.232836838864693,1.2697405669349837,1.3867627240004996
2011-01-07,3156.36,3166.62,0.0022091124305301246,1132.73,1126.52,-0.007287691995875867,0.01384722271136618,-0.01573571684446895,big,2011-01-07,0.0021489798837843743,1.2355603140502445,1.260487088768493,1.3897428491979587
2011-01-10,3162.08,3108.19,-0.01845185086938117,1124.34,1093.77,-0.029071831836096962,-0.017011492798815975,-0.06258998971546104,big,,-0.01851074375832895,1.2127619393952636,1.2238424200922438,1.3640176754264852
2011-01-11,3096.25,3124.92,0.00538255383358166,1089.99,1078.36,-0.014088885231812953,-0.04174716196574113,-0.10825539374994841,big,,0.005322230880351775,1.2192896958213775,1.2065998446937398,1.3712772924199856
2011-01-12,3135.18,3142.34,0.005574542708293384,1083.12,1089.67,0.01048814867020309,-0.03888397813712918,-0.10574303253126738,big,,0.0055142082357309,1.2260866783045157,1.2192548432503318,1.3788388009593187
2011-01-13,3153.99,3141.28,-0.0003373282331001759,1094.83,1093.86,0.0038452008406213434,-0.03274993533766046,-0.09732629146723881,big,,-0.000397307993406093,1.2256730846516957,1.2239431229985296,1.378290977282079
2011-01-14,3129.67,3091.86,-0.015732440279121906,1092.09,1067.42,-0.024171283345217676,-0.042966319679818676,-0.12865807367982818,big,,-0.015791496332705157,1.2063902560456858,1.1943588469741013,1.3565257003689284
2011-01-17,3067.43,2974.35,-0.03800624866585167,1066.44,1028.16,-0.03678027393153582,-0.07790963709752419,-0.1661178607925513,big,,-0.03806396829093173,1.1605398879863529,1.1504300014098408,1.3048909491242515
