candle_end_time,open,high,low,close,amount,info
2007-07-02,3571.720,3658.140,3489.120,3644.790,33504900.000,
2007-07-03,3675.350,3710.080,3587.710,3704.710,30575800.000,
2007-07-04,3711.610,3716.500,3605.450,3622.520,26839800.000,
2007-07-05,3562.280,3570.050,3378.450,3380.180,29414100.000,
2007-07-06,3359.090,3594.420,3309.150,3591.380,37954600.000,
2007-07-09,3627.980,3737.690,3603.510,3711.710,41519800.000,
2007-07-10,3704.880,3704.880,3587.160,3606.190,34736900.000,
2007-07-11,3581.910,3653.310,3564.150,3653.310,24806400.000,
2007-07-12,3659.400,3687.150,3634.480,3671.180,23598600.000,
2007-07-13,3671.460,3672.340,3596.250,3655.840,20163600.000,
2007-07-16,3654.860,3662.360,3532.060,3532.060,20845900.000,
2007-07-17,3514.280,3641.500,3492.260,3610.380,21454500.000,
2007-07-18,3601.290,3673.900,3573.530,3624.340,24959900.000,
2007-07-19,3615.970,3652.530,3593.210,3640.280,18838800.000,
2007-07-20,3642.330,3791.310,3642.330,3788.740,35232900.000,
2007-07-23,3813.980,3984.790,3813.980,3984.790,50433600.000,
2007-07-24,4012.790,4097.470,3977.450,3993.020,51089500.000,
2007-07-25,3991.350,4106.830,3991.180,4106.830,41057600.000,
2007-07-26,4135.060,4212.320,4103.280,4190.880,47620400.000,
2007-07-27,4171.890,4269.850,4111.690,4269.770,48191000.000,
2007-07-30,4279.040,4386.290,4277.830,4353.090,53009700.000,
2007-07-31,4349.610,4403.670,4279.300,4403.580,50712500.000,
2007-08-01,4423.040,4435.240,4155.480,4161.130,59398900.000,
2007-08-02,4181.490,4336.810,4171.860,4336.810,46425800.000,
2007-08-03,4376.960,4424.270,4323.990,4408.050,53896100.000,
2007-08-06,4446.210,4504.660,4418.260,4504.340,54750100.000,
2007-08-07,4510.080,4510.080,4405.600,4470.140,51098900.000,
2007-08-08,4435.550,4465.570,4294.060,4395.430,46105600.000,
2007-08-09,4392.990,4444.960,4392.990,4442.060,38807200.000,
2007-08-10,4443.120,4443.120,4243.740,4348.810,40678700.000,
2007-08-13,4343.730,4350.350,4257.380,4329.770,40502400.000,
2007-08-14,4329.950,4440.760,4324.860,4436.210,37008300.000,
2007-08-15,4448.920,4460.170,4300.560,4412.790,37001000.000,
2007-08-16,4396.900,4462.580,4344.460,4438.960,39367700.000,
2007-08-17,4422.650,4482.730,4384.530,4390.880,38005700.000,
2007-08-20,4475.400,4570.570,4468.850,4570.570,45576500.000,
2007-08-21,4598.380,4636.640,4571.760,4625.280,49591800.000,
2007-08-22,4566.170,4704.880,4543.520,4685.060,55468400.000,
2007-08-23,4708.670,4739.890,4662.030,4733.840,50015600.000,
2007-08-24,4752.300,4765.170,4703.050,4742.950,50881100.000,
2007-08-27,4802.430,4822.020,4680.100,4724.540,52241800.000,
2007-08-28,4706.030,4734.560,4630.420,4729.790,47776500.000,
2007-08-29,4711.040,4762.460,4642.650,4701.440,44907300.000,
2007-08-30,4721.390,4849.630,4721.390,4843.710,51519900.000,
2007-08-31,4872.000,4914.960,4868.460,4897.640,55587900.000,
2007-09-03,4941.980,5023.520,4941.980,5008.830,64639700.000,
2007-09-04,5032.550,5055.610,4957.890,4980.530,57774100.000,
2007-09-05,4985.500,5016.480,4900.540,5010.730,45766800.000,
2007-09-06,5036.060,5080.340,5028.050,5065.520,51029900.000,
2007-09-07,5036.790,5051.540,4937.810,4939.230,57324600.000,
2007-09-10,4881.120,5038.950,4834.320,5038.940,49224600.000,
2007-09-11,5041.230,5054.090,4712.090,4718.310,55784200.000,
2007-09-12,4692.400,4797.420,4590.270,4770.770,47944400.000,
2007-09-13,4788.870,4872.660,4765.230,4872.660,41370600.000,
2007-09-14,4892.230,4948.100,4824.020,4936.690,46901600.000,
2007-09-17,4926.840,5052.760,4919.700,5047.600,52511700.000,
2007-09-18,5068.110,5096.540,5002.230,5096.240,49774900.000,
2007-09-19,5106.860,5114.960,5008.450,5029.100,43111000.000,
2007-09-20,5043.420,5083.290,5020.590,5079.080,41224400.000,
2007-09-21,5093.250,5098.760,4922.330,5028.840,42901100.000,
2007-09-24,5040.300,5080.560,4974.560,5054.730,39626600.000,
2007-09-25,5054.470,5081.850,4977.450,5013.060,33147200.000,
2007-09-26,5010.220,5034.800,4903.290,4932.520,27770900.000,
2007-09-27,4934.370,4972.830,4898.230,4972.720,25245200.000,
2007-09-28,5009.900,5099.060,5009.900,5083.650,35372400.000,
2007-10-08,5169.230,5178.600,5084.660,5088.600,36258300.000,
2007-10-09,5089.640,5142.170,5036.070,5141.890,35443200.000,
2007-10-10,5157.890,5166.090,5074.960,5109.100,37983700.000,
2007-10-11,5110.680,5114.230,4998.600,5005.500,36394400.000,
2007-10-12,5005.560,5006.510,4662.110,4891.390,47244800.000,
2007-10-15,4896.830,4905.590,4774.240,4890.600,34245900.000,
2007-10-16,4898.380,4943.980,4833.920,4943.560,28644900.000,
2007-10-17,4942.830,4955.680,4887.450,4929.540,27959100.000,
2007-10-18,4923.340,4923.340,4812.540,4814.460,27461500.000,
2007-10-19,4831.990,4884.430,4782.510,4813.950,22176600.000,
2007-10-22,4775.680,4812.220,4686.090,4688.290,23355700.000,
2007-10-23,4689.110,4736.030,4551.130,4688.720,22961600.000,
2007-10-24,4700.000,4712.310,4590.870,4596.630,22316600.000,
2007-10-25,4564.340,4564.340,4245.650,4251.500,30098000.000,
2007-10-26,4196.250,4268.310,4126.570,4228.950,21560600.000,
2007-10-29,4251.170,4289.230,4211.150,4288.790,18080800.000,
2007-10-30,4303.700,4388.430,4264.770,4388.330,18713900.000,
2007-10-31,4422.600,4556.790,4414.320,4550.180,26309600.000,
2007-11-01,4557.640,4557.640,4430.270,4431.100,23393000.000,
2007-11-02,4372.870,4404.250,4303.560,4329.630,21624800.000,
2007-11-05,4306.730,4396.040,4279.020,4361.870,17471100.000,
2007-11-06,4365.140,4431.380,4362.220,4395.010,16420300.000,
2007-11-07,4404.770,4432.360,4304.850,4385.860,15667200.000,
2007-11-08,4373.630,4373.630,4203.050,4205.650,17215600.000,
2007-11-09,4174.460,4215.870,4098.300,4153.190,15929200.000,
2007-11-12,4090.910,4119.080,3996.160,4098.560,17258000.000,
2007-11-13,4121.090,4171.250,4061.600,4114.510,16725100.000,
2007-11-14,4149.890,4264.400,4137.990,4264.000,19491400.000,
2007-11-15,4258.370,4275.240,4201.030,4210.700,19245900.000,
2007-11-16,4175.570,4224.410,4146.100,4217.230,15545400.000,
2007-11-19,4228.580,4319.770,4226.950,4313.280,17968600.000,
2007-11-20,4305.000,4389.150,4285.990,4371.680,19062800.000,
2007-11-21,4381.340,4399.810,4303.440,4308.420,17508400.000,
2007-11-22,4254.810,4259.760,4104.080,4113.310,15528100.000,
2007-11-23,4084.580,4194.340,4067.410,4193.980,11425100.000,
2007-11-26,4238.580,4266.980,4148.760,4151.880,14035800.000,
2007-11-27,4130.100,4173.190,4102.010,4108.950,11995500.000,
2007-11-28,4118.450,4155.000,4057.740,4078.040,11482800.000,
2007-11-29,4108.440,4187.230,4059.370,4185.270,16399000.000,
2007-11-30,4189.250,4196.690,4113.420,4122.930,15511800.000,
2007-12-03,4113.210,4186.480,4101.100,4170.260,14052300.000,
2007-12-04,4174.790,4209.040,4174.790,4194.020,13967500.000,
2007-12-05,4190.480,4273.130,4180.060,4273.040,17699600.000,
2007-12-06,4281.900,4292.900,4251.780,4291.070,15894100.000,
2007-12-07,4295.290,4362.220,4291.870,4362.220,19130800.000,
2007-12-10,4304.750,4484.110,4288.500,4483.830,27757000.000,
2007-12-11,4495.500,4535.150,4464.240,4534.940,29101600.000,
2007-12-12,4520.930,4573.520,4497.670,4544.680,25664000.000,
2007-12-13,4533.090,4564.360,4401.130,4402.640,26583800.000,
2007-12-14,4359.810,4499.560,4331.320,4499.530,22307500.000,
2007-12-17,4512.380,4564.250,4498.960,4506.040,28954400.000,
2007-12-18,4489.420,4531.260,4453.770,4467.810,17892100.000,
2007-12-19,4490.770,4575.410,4490.770,4565.620,23556700.000,
2007-12-20,4576.090,4627.690,4567.790,4621.390,23552800.000,
2007-12-21,4603.760,4692.120,4602.100,4691.530,26200900.000,
2007-12-24,4724.170,4810.560,4724.080,4772.640,34845100.000,
2007-12-25,4780.470,4820.430,4755.010,4815.210,28557000.000,
2007-12-26,4829.590,4912.840,4829.590,4912.840,30823800.000,
2007-12-27,4933.730,4987.210,4932.920,4963.450,35701900.000,
2007-12-28,4972.080,4984.210,4927.640,4947.600,29803600.000,
2008-01-02,4963.050,5125.320,4960.350,5123.930,34345900.000,
2008-01-03,5129.050,5241.550,5110.530,5230.750,41987500.000,
2008-01-04,5241.090,5246.110,5171.400,5243.030,33308600.000,
2008-01-07,5237.940,5358.590,5222.200,5347.810,40403700.000,
2008-01-08,5358.810,5367.540,5158.120,5200.550,42472900.000,
2008-01-09,5176.270,5356.480,5167.340,5356.480,34823800.000,
2008-01-10,5372.820,5438.310,5354.860,5382.330,40849700.000,
2008-01-11,5385.900,5392.270,5290.710,5376.800,34948200.000,
2008-01-14,5382.730,5450.890,5368.480,5445.100,33850900.000,
2008-01-15,5451.640,5495.390,5418.120,5487.090,36880400.000,
2008-01-16,5461.880,5463.200,5389.150,5412.910,39060000.000,
2008-01-17,5380.820,5467.130,5106.920,5270.960,42935100.000,
2008-01-18,5268.900,5320.450,5210.360,5317.450,31238200.000,
2008-01-21,5331.670,5343.870,5078.500,5097.230,35463000.000,
2008-01-22,4976.790,4976.790,4639.960,4661.830,40374500.000,
2008-01-23,4662.710,4912.480,4624.940,4912.060,38194800.000,
2008-01-24,4951.380,5116.490,4915.970,5080.930,42780000.000,
2008-01-25,5081.310,5146.860,5054.080,5096.690,38904400.000,
2008-01-28,5073.630,5073.630,4712.610,4740.500,34534600.000,
2008-01-29,4757.190,4888.790,4720.680,4840.640,23744400.000,
2008-01-30,4878.400,4950.180,4725.390,4851.430,24904500.000,
2008-01-31,4839.400,4868.310,4661.590,4663.420,18567900.000,
2008-02-01,4653.540,4686.600,4308.520,4456.930,22513700.000,
2008-02-04,4570.110,4821.080,4570.110,4820.390,21305100.000,
2008-02-05,4818.540,4889.380,4751.230,4839.000,20773900.000,
2008-02-13,4798.570,4884.690,4749.150,4813.580,15587000.000,
2008-02-14,4842.940,4929.770,4842.940,4910.360,16113500.000,
2008-02-15,4884.370,4886.060,4800.640,4886.020,19162800.000,
2008-02-18,4953.030,5072.110,4946.510,5043.140,28922800.000,
2008-02-19,5054.610,5137.840,5026.560,5133.360,28823300.000,
2008-02-20,5152.280,5171.180,5079.770,5089.440,31477200.000,
2008-02-21,5068.030,5184.150,5022.650,5153.600,31554600.000,
2008-02-22,5140.120,5151.290,4938.730,5029.200,31199200.000,
2008-02-25,5038.630,5068.980,4856.480,4869.650,26735600.000,
2008-02-26,4974.710,5021.600,4729.850,4868.810,25287600.000,
2008-02-27,4880.160,4977.330,4854.150,4977.330,23774900.000,
2008-02-28,4986.440,5045.110,4935.300,4989.410,24117600.000,
2008-02-29,4984.400,5058.120,4976.150,5057.620,25394700.000,
2008-03-03,5044.940,5227.790,5014.280,5227.730,37422600.000,
2008-03-04,5246.410,5279.210,5177.740,5192.590,43168100.000,
2008-03-05,5171.780,5218.300,5068.200,5214.240,38579300.000,
2008-03-06,5229.780,5296.260,5220.370,5223.820,44758000.000,
2008-03-07,5194.660,5208.900,5104.920,5115.920,29953800.000,
2008-03-10,5081.270,5084.400,4915.440,4948.350,23857900.000,
2008-03-11,4906.140,5015.930,4841.560,5015.930,20439500.000,
2008-03-12,5095.970,5122.540,4880.700,4881.030,22539400.000,
2008-03-13,4829.240,4844.180,4589.510,4688.680,25924800.000,
2008-03-14,4665.830,4718.180,4598.150,4662.320,16579300.000,
2008-03-17,4641.920,4642.730,4299.560,4302.610,21112800.000,
2008-03-18,4237.300,4327.380,3926.460,3986.320,24331000.000,
2008-03-19,4065.000,4241.940,3989.640,4176.490,25517300.000,
2008-03-20,4112.700,4394.750,3956.030,4347.740,28428400.000,
2008-03-21,4347.270,4448.060,4315.670,4405.860,25717400.000,
2008-03-24,4459.510,4489.460,4312.770,4314.580,25757500.000,
2008-03-25,4233.950,4386.840,4190.540,4367.340,22386600.000,
2008-03-26,4383.730,4446.540,4317.060,4352.050,19459600.000,
2008-03-27,4298.390,4298.390,4115.520,4119.790,21748200.000,
2008-03-28,4072.040,4248.400,3948.850,4241.450,23076200.000,
2008-03-31,4129.930,4200.760,4042.620,4044.100,19053100.000,
2008-04-01,4024.440,4070.110,3695.510,3704.270,22753600.000,
2008-04-02,3725.190,3778.570,3464.410,3500.520,23076100.000,
2008-04-03,3469.780,3631.550,3392.080,3588.760,18938800.000,
2008-04-07,3544.310,3825.850,3506.780,3822.370,21854700.000,
2008-04-08,3832.920,3941.240,3806.290,3908.800,25150100.000,
2008-04-09,3887.990,3960.770,3694.960,3695.310,24320200.000,
2008-04-10,3639.610,3803.650,3614.700,3803.460,20713300.000,
2008-04-11,3831.040,3898.510,3823.670,3862.360,19907900.000,
2008-04-14,3778.690,3779.250,3597.080,3607.220,20826900.000,
2008-04-15,3588.230,3723.270,3529.180,3723.270,18137700.000,
2008-04-16,3717.120,3732.770,3612.590,3633.680,17413200.000,
2008-04-17,3632.820,3695.170,3458.530,3511.910,17224700.000,
2008-04-18,3483.850,3495.030,3333.110,3338.270,16732300.000,
2008-04-21,3578.800,3579.580,3273.580,3314.510,21837800.000,
2008-04-22,3264.660,3281.480,3093.670,3266.380,19059800.000,
2008-04-23,3238.460,3428.550,3210.750,3409.770,22778000.000,
2008-04-24,3692.550,3726.870,3603.960,3723.070,47085700.000,
2008-04-25,3716.510,3873.330,3669.360,3756.330,42792000.000,
2008-04-28,3696.930,3779.580,3667.580,3729.560,30778700.000,
2008-04-29,3714.790,3782.520,3708.580,3759.540,25885800.000,
2008-04-30,3771.190,3910.410,3771.190,3903.180,37790800.000,
2008-05-05,3943.200,4046.680,3895.640,4040.160,39172400.000,
2008-05-06,4015.550,4086.430,3969.970,4024.990,39841700.000,
2008-05-07,4001.590,4049.110,3849.980,3850.230,37470500.000,
2008-05-08,3805.330,3985.200,3796.550,3985.200,31820500.000,
2008-05-09,4014.170,4049.780,3891.490,3986.240,37449300.000,
2008-05-12,3926.050,4110.700,3893.390,4069.150,37697500.000,
2008-05-13,3944.540,4107.590,3932.710,4078.880,46981000.000,
2008-05-14,4076.880,4171.270,4076.880,4168.490,43683700.000,
2008-05-15,4186.750,4230.770,4131.250,4131.250,39735100.000,
2008-05-16,4126.650,4160.400,4005.070,4071.910,30652800.000,
2008-05-19,4059.280,4100.560,4008.570,4070.050,22805900.000,
2008-05-20,4070.790,4098.650,3792.150,3813.940,31286500.000,
2008-05-21,3757.060,3932.300,3663.200,3908.770,34400600.000,
2008-05-22,3866.700,3958.450,3834.540,3871.550,31416000.000,
2008-05-23,3857.220,3890.160,3746.010,3829.650,29245500.000,
2008-05-26,3804.300,3812.310,3726.760,3728.750,28323700.000,
2008-05-27,3712.760,3752.960,3679.000,3743.540,20108700.000,
2008-05-28,3749.600,3864.810,3730.740,3847.260,23523900.000,
2008-05-29,3839.540,3859.850,3749.220,3749.220,24258300.000,
2008-05-30,3744.250,3781.330,3695.290,3755.630,21345500.000,
2008-06-02,3747.590,3804.790,3730.140,3788.150,21008000.000,
2008-06-03,3789.030,3804.560,3741.410,3771.100,22600900.000,
2008-06-04,3759.090,3764.560,3667.260,3704.080,20518000.000,
2008-06-05,3690.860,3705.460,3639.810,3657.490,17225500.000,
2008-06-06,3662.050,3680.270,3607.240,3629.920,15106100.000,
2008-06-10,3487.050,3487.050,3297.910,3312.790,18875800.000,
2008-06-11,3250.440,3270.850,3165.700,3226.920,20126300.000,
2008-06-12,3209.920,3244.570,3125.090,3197.540,20001500.000,
2008-06-13,3202.260,3227.480,3042.500,3045.100,17586900.000,
2008-06-16,3041.700,3076.440,2926.710,2977.820,15780800.000,
2008-06-17,2974.090,3005.790,2776.850,2791.290,18513000.000,
2008-06-18,2767.800,2970.400,2684.670,2951.840,26356800.000,
2008-06-19,2927.160,2936.680,2700.370,2702.800,23981600.000,
2008-06-20,2718.780,2866.610,2596.840,2764.280,27585800.000,
2008-06-23,2726.450,2779.010,2693.060,2717.970,16676700.000,
2008-06-24,2708.780,2818.920,2702.630,2806.770,20244800.000,
2008-06-25,2805.590,2966.900,2797.120,2966.900,28449800.000,
2008-06-26,2965.460,3041.370,2939.860,3003.300,30425700.000,
2008-06-27,2902.010,2920.110,2762.190,2792.710,26066400.000,
2008-06-30,2762.340,2838.180,2737.750,2813.720,16361800.000,
2008-07-01,2819.530,2831.910,2741.110,2765.060,17018400.000,
2008-07-02,2768.720,2848.630,2754.690,2811.230,17255800.000,
2008-07-03,2776.920,2973.380,2742.740,2941.520,30751400.000,
2008-07-04,2931.840,2979.800,2913.200,2941.080,26879800.000,
2008-07-07,2948.690,3096.270,2948.690,3094.840,34492500.000,
2008-07-08,3101.290,3154.270,3044.670,3142.320,36576100.000,
2008-07-09,3148.610,3226.200,3146.740,3226.150,42098100.000,
2008-07-10,3186.590,3264.020,3152.490,3152.490,42047500.000,
2008-07-11,3133.690,3167.820,3074.050,3132.730,30154700.000,
2008-07-14,3111.580,3198.610,3100.040,3198.350,26040800.000,
2008-07-15,3208.550,3231.370,3085.120,3106.330,32645200.000,
2008-07-16,3072.410,3081.410,2893.360,2948.530,27610000.000,
2008-07-17,2991.350,3031.890,2901.940,2918.370,23928800.000,
2008-07-18,2935.650,3026.140,2855.920,3015.800,23682400.000,
2008-07-21,3002.460,3151.030,2982.510,3139.510,28663800.000,
2008-07-22,3138.760,3183.190,3126.170,3150.010,29213100.000,
2008-07-23,3161.210,3180.180,3116.840,3122.690,28395100.000,
2008-07-24,3137.440,3206.380,3134.970,3200.740,30853100.000,
2008-07-25,3167.900,3205.580,3148.500,3172.170,26398400.000,
2008-07-28,3190.280,3229.160,3190.280,3215.850,27742400.000,
2008-07-29,3179.780,3182.220,3126.020,3150.000,27028900.000,
2008-07-30,3184.230,3201.050,3105.960,3132.770,22320500.000,
2008-07-31,3139.780,3147.650,3015.660,3017.220,20879800.000,
2008-08-01,3001.000,3084.100,2958.030,3063.810,20684000.000,
2008-08-04,3044.140,3067.040,2986.350,2990.170,17827900.000,
2008-08-05,2988.340,3005.640,2889.250,2897.730,18506400.000,
2008-08-06,2913.870,2941.400,2857.910,2904.190,18056000.000,
2008-08-07,2899.840,2931.000,2871.180,2923.750,17788400.000,
2008-08-08,2924.930,2924.930,2709.960,2711.960,21309700.000,
2008-08-11,2699.080,2699.080,2497.270,2508.590,19815700.000,
2008-08-12,2467.680,2508.430,2436.940,2473.420,16283800.000,
2008-08-13,2454.890,2496.600,2369.380,2472.300,17795600.000,
2008-08-14,2458.800,2506.470,2443.880,2483.700,14520600.000,
2008-08-15,2478.160,2510.960,2446.030,2473.720,13570500.000,
2008-08-18,2479.390,2483.980,2287.280,2289.300,15336300.000,
2008-08-19,2255.720,2331.350,2235.710,2327.020,13920300.000,
2008-08-20,2316.680,2521.080,2287.690,2520.740,26330800.000,
2008-08-21,2484.820,2535.060,2419.710,2431.100,25329300.000,
2008-08-22,2412.880,2418.890,2326.270,2382.520,17875300.000,
2008-08-25,2379.210,2413.880,2348.960,2374.060,14033200.000,
2008-08-26,2347.810,2347.810,2207.670,2244.990,17692700.000,
2008-08-27,2230.150,2279.550,2180.940,2237.870,16134200.000,
2008-08-28,2232.710,2256.960,2216.060,2236.820,13263600.000,
2008-08-29,2242.160,2334.800,2242.160,2307.160,19417900.000,
2008-09-01,2290.410,2290.410,2219.520,2238.050,15455400.000,
2008-09-02,2224.800,2278.490,2198.640,2253.770,15449500.000,
2008-09-03,2246.730,2268.380,2199.150,2237.280,18866500.000,
2008-09-04,2233.110,2278.510,2220.640,2254.690,15600600.000,
2008-09-05,2193.560,2210.750,2145.660,2148.740,17462000.000,
2008-09-08,2146.750,2160.860,2031.530,2039.890,15894600.000,
2008-09-09,2044.300,2070.470,2021.820,2057.560,12755300.000,
2008-09-10,2044.030,2108.590,2025.670,2072.810,15341700.000,
2008-09-11,2068.180,2089.960,2023.250,2034.250,13175300.000,
2008-09-12,2032.350,2067.590,2031.210,2038.660,10496700.000,
2008-09-16,2036.380,2037.680,1981.220,1993.460,14941100.000,
